subject,session,block,runsheet,trial,exposure,valence,action,robot,stimulus,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
9837apqznjy786osu3nc4ocv,2,1,3a,54,4,lose,go,GAL,5.0,L,bacs2,1,1,1.052,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,55,2,win,no-go,NGW,6.0,P,bacs2,0,0,,1,1.0,+1,0
9837apqznjy786osu3nc4ocv,2,1,3a,56,6,lose,no-go,NGAL,4.0,S,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,57,5,lose,go,GAL,5.0,L,bacs2,1,1,0.723,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,58,3,win,no-go,NGW,6.0,P,bacs2,0,1,0.761,0,1.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,59,3,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,60,7,lose,no-go,NGAL,4.0,S,bacs2,0,1,0.984,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,1,3a,61,4,win,no-go,NGW,7.0,R,bacs2,0,0,,1,1.0,+1,0
9837apqznjy786osu3nc4ocv,2,1,3a,62,6,lose,go,GAL,5.0,L,bacs2,1,1,0.765,1,1.0,-10,1
9837apqznjy786osu3nc4ocv,2,1,3a,63,4,win,no-go,NGW,6.0,P,bacs2,0,1,0.806,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,64,8,lose,no-go,NGAL,4.0,S,bacs2,0,0,,1,1.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,65,7,lose,go,GAL,5.0,L,bacs2,1,1,0.818,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,66,5,win,no-go,NGW,6.0,P,bacs2,0,1,0.683,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,67,5,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,68,9,lose,no-go,NGAL,4.0,S,bacs2,0,1,0.667,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,1,3a,69,10,lose,no-go,NGAL,4.0,S,bacs2,0,0,,1,1.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,70,6,win,no-go,NGW,6.0,P,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,71,6,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,72,8,lose,go,GAL,5.0,L,bacs2,1,1,1.257,1,1.0,-10,1
9837apqznjy786osu3nc4ocv,2,1,3a,73,9,lose,go,GAL,5.0,L,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,74,7,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,75,11,lose,no-go,NGAL,4.0,S,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,76,7,win,no-go,NGW,6.0,P,bacs2,0,1,0.818,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,77,12,lose,no-go,NGAL,4.0,S,bacs2,0,0,,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,78,10,lose,go,GAL,5.0,L,bacs2,1,1,0.929,1,1.0,-10,1
9837apqznjy786osu3nc4ocv,2,1,3a,79,8,win,no-go,NGW,6.0,P,bacs2,0,1,0.85,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,80,8,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,81,1,win,go,GW,8.0,V,bacs2,1,1,0.957,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,82,1,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,83,9,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,84,11,lose,go,GAL,5.0,L,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,85,2,win,go,GW,8.0,V,bacs2,1,0,,0,1.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,86,2,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,87,10,win,no-go,NGW,7.0,R,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,1,3a,88,12,lose,go,GAL,5.0,L,bacs2,1,1,0.787,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,89,1,win,go,GW,11.0,M,bacs2,1,1,0.985,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,90,1,lose,go,GAL,10.0,B,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,91,3,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,92,3,win,go,GW,8.0,V,bacs2,1,1,0.63,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,93,2,win,go,GW,11.0,M,bacs2,1,1,0.59,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,94,4,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,95,4,win,go,GW,8.0,V,bacs2,1,1,0.517,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,96,2,lose,go,GAL,10.0,B,bacs2,1,1,1.046,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,97,5,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,98,3,lose,go,GAL,10.0,B,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,99,3,win,go,GW,11.0,M,bacs2,1,1,0.556,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,100,5,win,go,GW,8.0,V,bacs2,1,1,0.472,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,101,4,lose,go,GAL,10.0,B,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,1,3a,102,4,win,go,GW,11.0,M,bacs2,1,1,0.471,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,103,6,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,104,6,win,go,GW,8.0,V,bacs2,1,1,0.554,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,105,5,win,go,GW,11.0,M,bacs2,1,1,0.557,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,106,7,win,go,GW,8.0,V,bacs2,1,1,0.552,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,107,7,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,108,5,lose,go,GAL,10.0,B,bacs2,1,1,0.845,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,109,8,win,go,GW,8.0,V,bacs2,1,1,0.549,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,110,6,lose,go,GAL,10.0,B,bacs2,1,1,0.875,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,111,6,win,go,GW,11.0,M,bacs2,1,1,0.599,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,1,3a,112,8,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,113,7,win,go,GW,11.0,M,bacs2,1,1,0.585,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,114,9,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,115,7,lose,go,GAL,10.0,B,bacs2,1,1,0.707,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,116,9,win,go,GW,8.0,V,bacs2,1,0,,0,0.0,+1,0
9837apqznjy786osu3nc4ocv,2,1,3a,117,10,win,go,GW,8.0,V,bacs2,1,1,0.608,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,1,3a,118,10,lose,no-go,NGAL,9.0,K,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,1,3a,119,8,lose,go,GAL,10.0,B,bacs2,1,1,0.642,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,1,3a,120,8,win,go,GW,11.0,M,bacs2,1,1,0.577,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,121,1,win,go,GW,3.0,H,bacs2,1,1,0.676,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,122,1,lose,no-go,NGAL,0.0,Y,bacs2,0,1,0.904,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,123,1,lose,go,GAL,2.0,Q,bacs2,1,1,0.957,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,124,1,lose,go,GAL,1.0,T,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,125,2,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,126,2,lose,go,GAL,1.0,T,bacs2,1,1,0.981,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,127,2,win,go,GW,3.0,H,bacs2,1,1,0.971,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,128,2,lose,go,GAL,2.0,Q,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,129,3,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,1.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,130,3,lose,go,GAL,1.0,T,bacs2,1,1,0.92,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,131,3,lose,go,GAL,2.0,Q,bacs2,1,1,0.844,1,1.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,132,3,win,go,GW,3.0,H,bacs2,1,1,1.138,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,133,4,lose,go,GAL,1.0,T,bacs2,1,1,0.631,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,134,4,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,1.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,135,4,win,go,GW,3.0,H,bacs2,1,0,,0,0.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,136,4,lose,go,GAL,2.0,Q,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,137,5,lose,go,GAL,1.0,T,bacs2,1,1,0.685,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,138,5,lose,go,GAL,2.0,Q,bacs2,1,1,0.754,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,139,5,win,go,GW,3.0,H,bacs2,1,1,0.869,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,140,5,lose,no-go,NGAL,0.0,Y,bacs2,0,1,0.788,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,141,6,lose,go,GAL,1.0,T,bacs2,1,1,0.604,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,142,6,lose,no-go,NGAL,0.0,Y,bacs2,0,1,1.298,0,1.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,143,6,lose,go,GAL,2.0,Q,bacs2,1,1,0.727,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,144,6,win,go,GW,3.0,H,bacs2,1,1,0.813,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,145,7,lose,no-go,NGAL,0.0,Y,bacs2,0,1,0.696,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,146,7,win,go,GW,3.0,H,bacs2,1,1,0.75,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,147,7,lose,go,GAL,1.0,T,bacs2,1,1,0.902,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,148,7,lose,go,GAL,2.0,Q,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,149,8,win,go,GW,3.0,H,bacs2,1,1,0.818,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,150,8,lose,go,GAL,1.0,T,bacs2,1,1,1.024,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,151,8,lose,no-go,NGAL,0.0,Y,bacs2,0,1,0.887,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,152,8,lose,go,GAL,2.0,Q,bacs2,1,1,0.711,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,153,1,lose,no-go,NGAL,4.0,E,bacs2,0,1,0.939,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,154,9,win,go,GW,3.0,H,bacs2,1,1,0.856,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,155,9,lose,no-go,NGAL,0.0,Y,bacs2,0,1,1.123,0,0.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,156,9,lose,go,GAL,1.0,T,bacs2,1,1,0.712,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,157,10,lose,go,GAL,1.0,T,bacs2,1,1,0.794,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,158,10,win,go,GW,3.0,H,bacs2,1,1,0.788,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,159,2,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,160,10,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,161,11,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,162,11,lose,go,GAL,1.0,T,bacs2,1,1,0.749,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,163,1,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,164,3,lose,no-go,NGAL,4.0,E,bacs2,0,1,0.845,0,1.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,165,4,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,166,12,lose,go,GAL,1.0,T,bacs2,1,1,0.707,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,167,12,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,168,2,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,169,1,win,go,GW,7.0,G,bacs2,1,0,,0,0.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,170,5,lose,no-go,NGAL,4.0,E,bacs2,0,1,0.907,0,1.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,171,3,win,no-go,NGW,5.0,C,bacs2,0,1,0.981,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,172,1,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,173,2,win,go,GW,7.0,G,bacs2,1,1,1.181,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,174,6,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,175,2,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,176,4,win,no-go,NGW,5.0,C,bacs2,0,1,1.184,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,177,7,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,178,3,win,go,GW,7.0,G,bacs2,1,1,0.926,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,179,3,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,180,5,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,181,6,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,182,8,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,183,4,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,184,4,win,go,GW,7.0,G,bacs2,1,1,0.953,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,185,5,win,go,GW,7.0,G,bacs2,1,1,0.551,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,186,9,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,187,5,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,188,7,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,189,6,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,190,6,win,go,GW,7.0,G,bacs2,1,1,1.013,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,191,8,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,192,10,lose,no-go,NGAL,4.0,E,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,193,7,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,194,1,win,go,GW,8.0,Z,bacs2,1,1,0.778,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,195,7,win,go,GW,7.0,G,bacs2,1,1,1.123,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,196,9,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,197,2,win,go,GW,8.0,Z,bacs2,1,1,0.708,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,198,10,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,199,8,win,go,GW,7.0,G,bacs2,1,0,,0,1.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,200,8,lose,no-go,NGAL,6.0,O,bacs2,0,0,,1,0.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,201,3,win,go,GW,8.0,Z,bacs2,1,1,0.659,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,202,11,win,no-go,NGW,5.0,C,bacs2,0,0,,1,1.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,203,1,win,no-go,NGW,9.0,X,bacs2,0,1,0.727,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,204,1,lose,go,GAL,10.0,W,bacs2,1,1,0.746,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,205,2,lose,go,GAL,10.0,W,bacs2,1,1,0.641,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,206,4,win,go,GW,8.0,Z,bacs2,1,1,0.697,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,207,2,win,no-go,NGW,9.0,X,bacs2,0,0,,1,1.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,208,12,win,no-go,NGW,5.0,C,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,209,3,lose,go,GAL,10.0,W,bacs2,1,1,0.809,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,210,1,win,no-go,NGW,11.0,J,bacs2,0,1,0.815,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,211,5,win,go,GW,8.0,Z,bacs2,1,1,0.664,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,212,3,win,no-go,NGW,9.0,X,bacs2,0,1,1.049,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,213,4,lose,go,GAL,10.0,W,bacs2,1,1,0.901,1,1.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,214,2,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,215,4,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,216,6,win,go,GW,8.0,Z,bacs2,1,1,0.57,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,217,3,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,218,5,lose,go,GAL,10.0,W,bacs2,1,1,0.697,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,219,5,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,220,7,win,go,GW,8.0,Z,bacs2,1,1,0.695,1,1.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,221,8,win,go,GW,8.0,Z,bacs2,1,0,,0,0.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,222,6,win,no-go,NGW,9.0,X,bacs2,0,0,,1,1.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,223,6,lose,go,GAL,10.0,W,bacs2,1,0,,0,1.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,224,4,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,225,7,lose,go,GAL,10.0,W,bacs2,1,0,,0,1.0,-1,0
9837apqznjy786osu3nc4ocv,2,2,3a,226,5,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,227,9,win,go,GW,8.0,Z,bacs2,1,1,0.715,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,228,7,win,no-go,NGW,9.0,X,bacs2,0,1,0.813,0,0.0,+1,1
9837apqznjy786osu3nc4ocv,2,2,3a,229,8,lose,go,GAL,10.0,W,bacs2,1,0,,0,0.0,-10,0
9837apqznjy786osu3nc4ocv,2,2,3a,230,10,win,go,GW,8.0,Z,bacs2,1,1,0.574,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,231,8,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,232,6,win,no-go,NGW,11.0,J,bacs2,0,0,,1,1.0,+1,0
9837apqznjy786osu3nc4ocv,2,2,3a,233,7,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,234,9,lose,go,GAL,10.0,W,bacs2,1,1,0.703,1,1.0,-10,1
9837apqznjy786osu3nc4ocv,2,2,3a,235,11,win,go,GW,8.0,Z,bacs2,1,1,0.624,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,236,9,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,237,10,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
9837apqznjy786osu3nc4ocv,2,2,3a,238,10,lose,go,GAL,10.0,W,bacs2,1,1,0.569,1,0.0,-1,1
9837apqznjy786osu3nc4ocv,2,2,3a,239,12,win,go,GW,8.0,Z,bacs2,1,1,0.512,1,0.0,+10,1
9837apqznjy786osu3nc4ocv,2,2,3a,240,8,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,1,1,lose,go,GAL,1.0,L,bacs1,1,1,0.602,1,1.0,-10,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,2,1,win,go,GW,0.0,Q,bacs1,1,1,0.632,1,0.0,+10,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,3,1,lose,no-go,NGAL,2.0,C,bacs1,0,0,,1,0.0,-1,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,4,1,win,no-go,NGW,3.0,A,bacs1,0,1,0.705,0,0.0,+1,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,5,2,win,no-go,NGW,3.0,A,bacs1,0,0,,1,1.0,+1,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,6,2,lose,no-go,NGAL,2.0,C,bacs1,0,0,,1,0.0,-1,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,7,2,win,go,GW,0.0,Q,bacs1,1,1,0.665,1,0.0,+10,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,8,2,lose,go,GAL,1.0,L,bacs1,1,0,,0,0.0,-10,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,9,3,win,go,GW,0.0,Q,bacs1,1,1,0.738,1,1.0,+1,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,10,3,lose,go,GAL,1.0,L,bacs1,1,1,0.605,1,0.0,-1,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,11,3,lose,no-go,NGAL,2.0,C,bacs1,0,0,,1,0.0,-1,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,12,3,win,no-go,NGW,3.0,A,bacs1,0,1,0.761,0,0.0,+1,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,13,4,win,go,GW,0.0,Q,bacs1,1,1,0.703,1,0.0,+10,1
a5wl0pomehy4gk4apsj1j9st,2,1,3a,14,4,win,no-go,NGW,3.0,A,bacs1,0,0,,1,0.0,+10,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,15,4,lose,no-go,NGAL,2.0,C,bacs1,0,0,,1,0.0,-1,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,16,4,lose,go,GAL,1.0,L,bacs1,1,0,,0,1.0,-1,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,17,5,lose,go,GAL,1.0,L,bacs1,1,0,,0,0.0,-10,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,18,5,win,no-go,NGW,3.0,A,bacs1,0,0,,1,0.0,+10,0
a5wl0pomehy4gk4apsj1j9st,2,1,3a,19,5,lose,no-go,NGAL,2.0,C,bacs1,0,0,,1,0.0,-1,0
