subject,session,block,trial,exposure,stimulus,valence,action,robot,rune,color,correct,choice,rt,accuracy,sham,outcome,totalkeys
0ubclurpshlgyru3cwo3stun,1,2,202,21,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,203,21,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,204,21,8,win,go,gw,rune_01_ger,yellow,1,1,0.325,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,205,22,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,206,22,8,win,go,gw,rune_01_ger,yellow,1,1,0.429,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,207,22,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,208,22,6,lose,go,gal,rune_01_ear,blue,1,1,0.594,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,1,2,209,23,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,210,23,8,win,go,gw,rune_01_ger,yellow,1,1,0.301,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,211,23,6,lose,go,gal,rune_01_ear,blue,1,1,0.394,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,1,2,212,23,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,213,24,8,win,go,gw,rune_01_ger,yellow,1,1,0.329,1,1.0,+1,1
0ubclurpshlgyru3cwo3stun,1,2,214,24,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,215,24,6,lose,go,gal,rune_01_ear,blue,1,1,0.414,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,1,2,216,24,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,217,25,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
0ubclurpshlgyru3cwo3stun,1,2,218,25,8,win,go,gw,rune_01_ger,yellow,1,1,0.508,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,219,25,6,lose,go,gal,rune_01_ear,blue,1,1,0.458,1,1.0,-10,1
0ubclurpshlgyru3cwo3stun,1,2,220,25,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,1.0,+1,0
0ubclurpshlgyru3cwo3stun,1,2,221,26,6,lose,go,gal,rune_01_ear,blue,1,1,0.497,1,1.0,-10,1
0ubclurpshlgyru3cwo3stun,1,2,222,26,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
0ubclurpshlgyru3cwo3stun,1,2,223,26,8,win,go,gw,rune_01_ger,yellow,1,1,0.38,1,1.0,+1,1
0ubclurpshlgyru3cwo3stun,1,2,224,26,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,225,27,6,lose,go,gal,rune_01_ear,blue,1,1,0.476,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,1,2,226,27,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,227,27,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,228,27,8,win,go,gw,rune_01_ger,yellow,1,1,0.285,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,229,28,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,230,28,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,231,28,8,win,go,gw,rune_01_ger,yellow,1,1,0.3,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,232,28,6,lose,go,gal,rune_01_ear,blue,1,1,0.438,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,1,2,233,29,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,234,29,8,win,go,gw,rune_01_ger,yellow,1,1,0.31,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,235,29,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,1.0,+1,0
0ubclurpshlgyru3cwo3stun,1,2,236,29,6,lose,go,gal,rune_01_ear,blue,1,1,0.455,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,1,2,237,30,7,win,no-go,ngw,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,1,2,238,30,8,win,go,gw,rune_01_ger,yellow,1,1,0.264,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,1,2,239,30,5,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,1,2,240,30,6,lose,go,gal,rune_01_ear,blue,1,1,0.456,1,0.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,1,1,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.339,0,1.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,2,1,2,win,go,gw,rune_01_ear,yellow,1,1,0.018,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,3,1,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.249,0,1.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,1,1,4,1,4,lose,go,gal,rune_01_yr,blue,1,1,0.155,1,0.0,-1,3
11tg5yxy1g1hl5rwr7qap82j,1,1,5,2,2,win,go,gw,rune_01_ear,yellow,1,1,0.134,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,6,2,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.026,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,7,2,4,lose,go,gal,rune_01_yr,blue,1,1,0.285,1,0.0,-1,2
11tg5yxy1g1hl5rwr7qap82j,1,1,8,2,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.858,0,0.0,+1,2
11tg5yxy1g1hl5rwr7qap82j,1,1,9,3,2,win,go,gw,rune_01_ear,yellow,1,1,0.045,1,0.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,1,1,10,3,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.047,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,1,11,3,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.2,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,12,3,4,lose,go,gal,rune_01_yr,blue,1,1,0.495,1,0.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,13,4,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.498,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,14,4,4,lose,go,gal,rune_01_yr,blue,1,0,,0,1.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,1,15,4,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.56,0,0.0,+1,2
11tg5yxy1g1hl5rwr7qap82j,1,1,16,4,2,win,go,gw,rune_01_ear,yellow,1,1,0.7,1,1.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,17,5,2,win,go,gw,rune_01_ear,yellow,1,1,0.47,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,18,5,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.41,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,19,5,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.655,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,20,5,4,lose,go,gal,rune_01_yr,blue,1,0,,0,0.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,1,21,6,3,win,no-go,ngw,rune_01_ger,yellow,0,1,1.021,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,22,6,2,win,go,gw,rune_01_ear,yellow,1,1,0.597,1,0.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,1,1,23,6,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,1,24,6,4,lose,go,gal,rune_01_yr,blue,1,1,0.039,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,1,1,25,7,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.049,0,0.0,-10,10
11tg5yxy1g1hl5rwr7qap82j,1,1,26,7,4,lose,go,gal,rune_01_yr,blue,1,1,0.008,1,0.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,1,27,7,2,win,go,gw,rune_01_ear,yellow,1,1,0.534,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,28,7,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.706,0,1.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,29,8,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,1.173,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,30,8,4,lose,go,gal,rune_01_yr,blue,1,1,0.693,1,1.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,31,8,2,win,go,gw,rune_01_ear,yellow,1,0,,0,0.0,+1,2
11tg5yxy1g1hl5rwr7qap82j,1,1,32,8,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.279,0,0.0,+1,10
11tg5yxy1g1hl5rwr7qap82j,1,1,33,9,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.229,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,1,34,9,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.398,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,1,35,9,4,lose,go,gal,rune_01_yr,blue,1,1,0.023,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,36,9,2,win,go,gw,rune_01_ear,yellow,1,1,0.17,1,1.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,1,37,10,4,lose,go,gal,rune_01_yr,blue,1,0,,0,0.0,-10,2
11tg5yxy1g1hl5rwr7qap82j,1,1,38,10,2,win,go,gw,rune_01_ear,yellow,1,1,0.554,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,39,10,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.883,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,40,10,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,1,41,11,4,lose,go,gal,rune_01_yr,blue,1,0,,0,1.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,1,42,11,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,1,43,11,2,win,go,gw,rune_01_ear,yellow,1,1,0.418,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,44,11,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.437,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,45,12,2,win,go,gw,rune_01_ear,yellow,1,1,0.473,1,1.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,46,12,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,1,47,12,4,lose,go,gal,rune_01_yr,blue,1,0,,0,0.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,1,48,12,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.729,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,49,13,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.572,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,50,13,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.801,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,1,51,13,2,win,go,gw,rune_01_ear,yellow,1,1,0.276,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,52,13,4,lose,go,gal,rune_01_yr,blue,1,0,,0,0.0,-10,2
11tg5yxy1g1hl5rwr7qap82j,1,1,53,14,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,0,,1,0.0,-1,2
11tg5yxy1g1hl5rwr7qap82j,1,1,54,14,2,win,go,gw,rune_01_ear,yellow,1,1,0.1,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,55,14,4,lose,go,gal,rune_01_yr,blue,1,1,0.28,1,0.0,-1,7
11tg5yxy1g1hl5rwr7qap82j,1,1,56,14,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.199,0,0.0,+1,7
11tg5yxy1g1hl5rwr7qap82j,1,1,57,15,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.157,0,1.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,58,15,2,win,go,gw,rune_01_ear,yellow,1,1,0.401,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,59,15,4,lose,go,gal,rune_01_yr,blue,1,1,0.303,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,60,15,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.384,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,61,16,4,lose,go,gal,rune_01_yr,blue,1,1,0.142,1,0.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,62,16,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.448,0,1.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,63,16,2,win,go,gw,rune_01_ear,yellow,1,1,0.395,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,64,16,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.019,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,65,17,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.578,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,66,17,4,lose,go,gal,rune_01_yr,blue,1,1,0.176,1,1.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,67,17,2,win,go,gw,rune_01_ear,yellow,1,1,0.204,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,68,17,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.383,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,69,18,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.343,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,70,18,2,win,go,gw,rune_01_ear,yellow,1,1,0.405,1,1.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,71,18,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.479,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,72,18,4,lose,go,gal,rune_01_yr,blue,1,1,0.418,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,73,19,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.093,0,0.0,+1,4
11tg5yxy1g1hl5rwr7qap82j,1,1,74,19,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.305,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,75,19,4,lose,go,gal,rune_01_yr,blue,1,1,0.264,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,76,19,2,win,go,gw,rune_01_ear,yellow,1,1,0.119,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,77,20,2,win,go,gw,rune_01_ear,yellow,1,1,0.184,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,78,20,4,lose,go,gal,rune_01_yr,blue,1,1,0.181,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,79,20,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.191,0,1.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,80,20,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.191,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,81,21,4,lose,go,gal,rune_01_yr,blue,1,1,0.304,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,82,21,2,win,go,gw,rune_01_ear,yellow,1,1,0.328,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,83,21,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.262,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,84,21,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.078,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,85,22,2,win,go,gw,rune_01_ear,yellow,1,1,0.448,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,86,22,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.261,0,1.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,1,87,22,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.407,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,88,22,4,lose,go,gal,rune_01_yr,blue,1,1,0.032,1,0.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,1,89,23,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.329,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,90,23,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.206,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,91,23,4,lose,go,gal,rune_01_yr,blue,1,1,0.368,1,0.0,-1,7
11tg5yxy1g1hl5rwr7qap82j,1,1,92,23,2,win,go,gw,rune_01_ear,yellow,1,1,0.299,1,0.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,1,1,93,24,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.613,0,1.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,94,24,4,lose,go,gal,rune_01_yr,blue,1,1,0.324,1,1.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,95,24,2,win,go,gw,rune_01_ear,yellow,1,1,0.031,1,0.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,1,1,96,24,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.234,0,0.0,-10,8
11tg5yxy1g1hl5rwr7qap82j,1,1,97,25,2,win,go,gw,rune_01_ear,yellow,1,1,0.228,1,1.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,1,1,98,25,4,lose,go,gal,rune_01_yr,blue,1,1,0.261,1,0.0,-1,10
11tg5yxy1g1hl5rwr7qap82j,1,1,99,25,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.159,0,0.0,-10,10
11tg5yxy1g1hl5rwr7qap82j,1,1,100,25,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.121,0,0.0,+1,9
11tg5yxy1g1hl5rwr7qap82j,1,1,101,26,4,lose,go,gal,rune_01_yr,blue,1,1,0.316,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,1,1,102,26,2,win,go,gw,rune_01_ear,yellow,1,1,0.207,1,1.0,+1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,103,26,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.109,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,104,26,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.29,0,0.0,+1,7
11tg5yxy1g1hl5rwr7qap82j,1,1,105,27,4,lose,go,gal,rune_01_yr,blue,1,1,0.228,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,106,27,2,win,go,gw,rune_01_ear,yellow,1,1,0.155,1,0.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,107,27,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.674,0,0.0,+1,7
11tg5yxy1g1hl5rwr7qap82j,1,1,108,27,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.395,0,1.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,109,28,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.27,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,1,110,28,2,win,go,gw,rune_01_ear,yellow,1,1,0.149,1,0.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,111,28,4,lose,go,gal,rune_01_yr,blue,1,1,0.255,1,1.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,1,112,28,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.309,0,0.0,+1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,113,29,2,win,go,gw,rune_01_ear,yellow,1,1,0.247,1,0.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,1,1,114,29,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.081,0,0.0,+1,6
11tg5yxy1g1hl5rwr7qap82j,1,1,115,29,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.038,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,116,29,4,lose,go,gal,rune_01_yr,blue,1,1,0.096,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,1,117,30,3,win,no-go,ngw,rune_01_ger,yellow,0,1,0.74,0,1.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,1,118,30,4,lose,go,gal,rune_01_yr,blue,1,1,0.284,1,0.0,-1,9
11tg5yxy1g1hl5rwr7qap82j,1,1,119,30,2,win,go,gw,rune_01_ear,yellow,1,1,0.469,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,1,120,30,1,lose,no-go,ngal,rune_01_ingwaz,blue,0,1,0.404,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,2,121,1,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.588,0,1.0,-1,3
11tg5yxy1g1hl5rwr7qap82j,1,2,122,1,6,win,go,gw,rune_02_raido,yellow,1,1,0.035,1,0.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,2,123,1,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.342,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,1,2,124,1,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.074,0,1.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,1,2,125,2,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.055,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,2,126,2,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.076,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,2,127,2,6,win,go,gw,rune_02_raido,yellow,1,1,0.0,1,0.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,1,2,128,2,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.001,0,0.0,-10,8
11tg5yxy1g1hl5rwr7qap82j,1,2,129,3,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.002,0,0.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,1,2,130,3,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,2,131,3,6,win,go,gw,rune_02_raido,yellow,1,0,,0,0.0,+1,0
11tg5yxy1g1hl5rwr7qap82j,1,2,132,3,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.026,1,0.0,-1,3
11tg5yxy1g1hl5rwr7qap82j,1,2,133,4,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.11,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,2,134,4,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.214,0,0.0,+1,12
11tg5yxy1g1hl5rwr7qap82j,1,2,135,4,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.151,1,1.0,-10,10
11tg5yxy1g1hl5rwr7qap82j,1,2,136,4,6,win,go,gw,rune_02_raido,yellow,1,1,0.011,1,1.0,+1,10
11tg5yxy1g1hl5rwr7qap82j,1,2,137,5,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.166,0,0.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,1,2,138,5,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.275,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,2,139,5,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.587,1,0.0,-1,10
11tg5yxy1g1hl5rwr7qap82j,1,2,140,5,6,win,go,gw,rune_02_raido,yellow,1,1,0.068,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,2,141,6,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.43,0,0.0,+1,4
11tg5yxy1g1hl5rwr7qap82j,1,2,142,6,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.788,1,0.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,2,143,6,6,win,go,gw,rune_02_raido,yellow,1,1,0.041,1,0.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,1,2,144,6,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.067,0,1.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,2,145,7,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.185,1,0.0,-1,7
11tg5yxy1g1hl5rwr7qap82j,1,2,146,7,6,win,go,gw,rune_02_raido,yellow,1,1,0.048,1,0.0,+10,9
11tg5yxy1g1hl5rwr7qap82j,1,2,147,7,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.002,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,2,148,7,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.147,0,1.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,1,2,149,8,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.156,0,0.0,+1,4
11tg5yxy1g1hl5rwr7qap82j,1,2,150,8,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.201,1,1.0,-10,3
11tg5yxy1g1hl5rwr7qap82j,1,2,151,8,6,win,go,gw,rune_02_raido,yellow,1,1,0.212,1,0.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,1,2,152,8,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.198,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,2,153,9,8,win,no-go,ngw,rune_02_cen,yellow,0,1,0.408,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,2,154,9,6,win,go,gw,rune_02_raido,yellow,1,1,0.645,1,1.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,2,155,9,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.703,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,1,2,156,9,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.348,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,2,157,10,7,lose,go,gal,rune_02_haglaz,blue,1,1,0.15,1,0.0,-1,5
