name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[3,46]	-1.37	0.00955	0.597	-2.59	-1.36	-0.252	3902.0	0.542	1.0
theta_c_pr[3,47]	-0.0143	0.00811	0.527	-1.11	-0.0174	0.971	4224.0	0.587	1.0
theta_c_pr[3,48]	-0.577	0.00919	0.583	-1.76	-0.578	0.525	4026.0	0.559	1.0
theta_c_pr[3,49]	0.316	0.00845	0.512	-0.727	0.318	1.29	3672.0	0.51	1.0
theta_c_pr[3,50]	0.491	0.0113	0.711	-0.985	0.486	1.81	3929.0	0.546	1.0
theta_c_pr[3,51]	0.195	0.00898	0.517	-0.845	0.189	1.2	3312.0	0.46	1.0
theta_c_pr[3,52]	-0.943	0.0112	0.745	-2.44	-0.952	0.452	4402.0	0.611	1.0
theta_c_pr[3,53]	0.501	0.00715	0.419	-0.314	0.482	1.31	3428.0	0.476	1.0
theta_c_pr[3,54]	0.0218	0.00662	0.391	-0.776	0.0184	0.78	3494.0	0.485	1.0
theta_c_pr[3,55]	-0.611	0.00928	0.624	-1.87	-0.612	0.588	4516.0	0.627	1.0
theta_c_pr[3,56]	0.145	0.00996	0.712	-1.33	0.137	1.49	5118.0	0.711	0.999
theta_c_pr[3,57]	-0.395	0.00797	0.487	-1.4	-0.398	0.518	3729.0	0.518	1.0
theta_c_pr[3,58]	-0.528	0.0115	0.754	-2.08	-0.533	0.906	4292.0	0.596	1.0
theta_c_pr[3,59]	0.915	0.00735	0.496	-0.0832	0.904	1.88	4556.0	0.633	1.0
theta_c_pr[3,60]	0.359	0.00687	0.458	-0.569	0.353	1.25	4455.0	0.619	1.0
theta_c_pr[3,61]	0.000361	0.0105	0.613	-1.26	-0.0141	1.19	3424.0	0.475	1.0
theta_c_pr[3,62]	-0.607	0.00854	0.545	-1.72	-0.62	0.42	4066.0	0.565	1.0
theta_c_pr[3,63]	-0.629	0.00939	0.629	-1.9	-0.639	0.56	4494.0	0.624	0.999
theta_c_pr[3,64]	0.468	0.0117	0.772	-1.09	0.462	1.98	4364.0	0.606	1.0
theta_c_pr[3,65]	-0.033	0.00729	0.483	-1.04	-0.0299	0.858	4391.0	0.61	1.0
theta_c_pr[3,66]	0.762	0.0101	0.635	-0.497	0.747	1.98	3968.0	0.551	1.0
theta_c_pr[3,67]	0.224	0.00723	0.487	-0.786	0.234	1.15	4547.0	0.631	1.0
theta_c_pr[3,68]	1.41	0.00987	0.678	0.0114	1.42	2.71	4716.0	0.655	1.0
theta_c_pr[3,69]	-1.2	0.00899	0.538	-2.27	-1.2	-0.162	3574.0	0.496	1.0
theta_c_pr[3,70]	2.5	0.0087	0.518	1.46	2.48	3.51	3545.0	0.492	1.0
theta_c_pr[3,71]	0.0677	0.00985	0.566	-1.08	0.0693	1.14	3301.0	0.458	1.0
theta_c_pr[3,72]	-0.126	0.00755	0.48	-1.11	-0.137	0.795	4037.0	0.561	1.0
theta_c_pr[3,73]	-1.67	0.00846	0.587	-2.88	-1.68	-0.585	4802.0	0.667	1.0
theta_c_pr[3,74]	1.35	0.00758	0.528	0.313	1.34	2.39	4855.0	0.674	1.0
theta_c_pr[3,75]	-1.23	0.0107	0.677	-2.63	-1.23	0.0215	3969.0	0.551	1.0
theta_c_pr[3,76]	-0.471	0.01	0.678	-1.83	-0.479	0.836	4592.0	0.638	1.0
theta_c_pr[3,77]	-0.293	0.0102	0.611	-1.55	-0.285	0.855	3600.0	0.5	1.0
theta_c_pr[3,78]	-0.361	0.00995	0.623	-1.63	-0.373	0.83	3928.0	0.546	1.0
theta_c_pr[3,79]	0.174	0.00962	0.582	-1.01	0.157	1.3	3654.0	0.507	1.0
theta_c_pr[3,80]	0.569	0.00933	0.601	-0.651	0.559	1.72	4152.0	0.577	1.0
theta_c_pr[3,81]	-0.732	0.00933	0.644	-2.08	-0.748	0.47	4759.0	0.661	1.0
theta_c_pr[3,82]	-1.23	0.00854	0.554	-2.37	-1.23	-0.183	4213.0	0.585	1.0
theta_c_pr[3,83]	0.318	0.011	0.715	-1.15	0.311	1.68	4199.0	0.583	1.0
theta_c_pr[3,84]	-0.257	0.00636	0.37	-1.02	-0.267	0.452	3380.0	0.469	1.0
theta_c_pr[3,85]	-0.3	0.00958	0.633	-1.61	-0.293	0.898	4363.0	0.606	1.0
theta_c_pr[3,86]	-0.95	0.00939	0.604	-2.19	-0.949	0.195	4135.0	0.574	1.0
theta_c_pr[3,87]	-1.35	0.00965	0.541	-2.45	-1.36	-0.337	3141.0	0.436	1.0
theta_c_pr[3,88]	-0.79	0.0101	0.643	-2.09	-0.79	0.421	4092.0	0.568	1.0
theta_c_pr[3,89]	0.63	0.0126	0.741	-0.868	0.616	2.06	3468.0	0.482	1.0
theta_c_pr[3,90]	-0.0335	0.0114	0.643	-1.33	-0.0401	1.19	3171.0	0.44	1.0
theta_c_pr[3,91]	0.0587	0.00969	0.655	-1.28	0.0503	1.31	4570.0	0.635	1.0
theta_c_pr[3,92]	0.0778	0.00942	0.567	-1.07	0.0741	1.14	3625.0	0.503	1.0
theta_c_pr[3,93]	-0.233	0.00852	0.549	-1.35	-0.235	0.819	4146.0	0.576	1.0
theta_c_pr[3,94]	0.842	0.00874	0.493	-0.161	0.834	1.79	3188.0	0.443	1.0
theta_c_pr[3,95]	-1.12	0.00804	0.491	-2.11	-1.11	-0.19	3737.0	0.519	1.0
theta_c_pr[3,96]	-0.109	0.00842	0.511	-1.17	-0.112	0.88	3688.0	0.512	1.0
theta_c_pr[3,97]	-1.94	0.00812	0.402	-2.79	-1.92	-1.21	2448.0	0.34	1.0
theta_c_pr[3,98]	0.393	0.00874	0.571	-0.729	0.379	1.48	4272.0	0.593	1.0
theta_c_pr[3,99]	0.31	0.00976	0.511	-0.716	0.299	1.28	2740.0	0.38	1.0
theta_c_pr[3,100]	-0.0823	0.00808	0.486	-1.08	-0.0792	0.826	3623.0	0.503	1.0
theta_c_pr[3,101]	-0.351	0.00966	0.596	-1.56	-0.364	0.794	3805.0	0.528	0.999
theta_c_pr[3,102]	-1.76	0.0108	0.561	-2.95	-1.75	-0.713	2699.0	0.375	1.0
theta_c_pr[3,103]	1.57	0.00677	0.467	0.646	1.55	2.48	4749.0	0.66	1.0
theta_c_pr[4,1]	0.782	0.00815	0.443	-0.111	0.776	1.62	2959.0	0.411	1.0
theta_c_pr[4,2]	-0.879	0.0084	0.476	-1.88	-0.867	0.0041	3209.0	0.446	1.0
theta_c_pr[4,3]	-0.152	0.0129	0.658	-1.49	-0.16	1.1	2612.0	0.363	1.0
theta_c_pr[4,4]	0.873	0.00942	0.488	-0.121	0.863	1.8	2682.0	0.372	1.0
theta_c_pr[4,5]	0.354	0.00775	0.455	-0.569	0.351	1.21	3448.0	0.479	1.0
theta_c_pr[4,6]	0.429	0.00723	0.412	-0.424	0.427	1.21	3249.0	0.451	1.0
theta_c_pr[4,7]	1.1	0.0102	0.499	0.0634	1.09	2.06	2404.0	0.334	1.0
theta_c_pr[4,8]	0.177	0.0122	0.7	-1.26	0.169	1.51	3273.0	0.455	1.0
theta_c_pr[4,9]	-0.524	0.0101	0.56	-1.72	-0.505	0.49	3061.0	0.425	1.0
theta_c_pr[4,10]	0.279	0.0119	0.681	-1.14	0.281	1.57	3297.0	0.458	1.0
theta_c_pr[4,11]	0.412	0.00941	0.479	-0.555	0.4	1.36	2595.0	0.36	1.0
theta_c_pr[4,12]	-0.985	0.0123	0.545	-2.16	-0.971	0.0348	1967.0	0.273	1.0
theta_c_pr[4,13]	0.131	0.00889	0.482	-0.847	0.136	1.02	2932.0	0.407	1.0
theta_c_pr[4,14]	-0.99	0.01	0.561	-2.15	-0.984	0.0559	3146.0	0.437	1.0
theta_c_pr[4,15]	-0.251	0.00923	0.465	-1.21	-0.252	0.625	2535.0	0.352	1.0
theta_c_pr[4,16]	0.754	0.00743	0.45	-0.207	0.765	1.58	3675.0	0.51	1.0
theta_c_pr[4,17]	0.137	0.00803	0.458	-0.778	0.134	1.01	3257.0	0.452	1.0
theta_c_pr[4,18]	1.42	0.00903	0.512	0.407	1.41	2.41	3219.0	0.447	1.0
theta_c_pr[4,19]	-0.886	0.00836	0.422	-1.76	-0.887	-0.0869	2556.0	0.355	1.0
theta_c_pr[4,20]	-0.492	0.0111	0.527	-1.57	-0.491	0.488	2265.0	0.314	1.0
theta_c_pr[4,21]	1.36	0.00884	0.51	0.333	1.36	2.34	3328.0	0.462	1.0
theta_c_pr[4,22]	1.36	0.00896	0.55	0.24	1.35	2.42	3771.0	0.524	1.0
theta_c_pr[4,23]	-1.49	0.0115	0.599	-2.7	-1.51	-0.335	2721.0	0.378	1.0
theta_c_pr[4,24]	0.462	0.00774	0.463	-0.509	0.464	1.31	3581.0	0.497	1.0
theta_c_pr[4,25]	0.416	0.00965	0.503	-0.613	0.413	1.34	2716.0	0.377	1.0
theta_c_pr[4,26]	0.914	0.00891	0.513	-0.0895	0.904	1.9	3309.0	0.46	1.0
theta_c_pr[4,27]	-1.75	0.0137	0.762	-3.34	-1.75	-0.352	3084.0	0.428	1.0
theta_c_pr[4,28]	0.631	0.00748	0.424	-0.228	0.63	1.42	3216.0	0.447	1.0
theta_c_pr[4,29]	0.055	0.00959	0.519	-1.02	0.0505	1.01	2929.0	0.407	1.0
theta_c_pr[4,30]	0.12	0.00894	0.414	-0.761	0.121	0.873	2150.0	0.299	1.0
theta_c_pr[4,31]	-0.749	0.0116	0.619	-2.03	-0.743	0.411	2839.0	0.394	1.0
theta_c_pr[4,32]	-0.61	0.00978	0.496	-1.59	-0.622	0.359	2573.0	0.357	1.0
theta_c_pr[4,33]	-0.0831	0.0127	0.598	-1.26	-0.0837	1.04	2211.0	0.307	1.0
theta_c_pr[4,34]	0.3	0.0119	0.697	-1.14	0.299	1.6	3428.0	0.476	1.0
theta_c_pr[4,35]	-2.08	0.0121	0.441	-2.99	-2.08	-1.25	1340.0	0.186	1.0
theta_c_pr[4,36]	0.33	0.00693	0.379	-0.449	0.333	1.05	2984.0	0.414	1.0
theta_c_pr[4,37]	-0.12	0.0088	0.499	-1.15	-0.124	0.815	3219.0	0.447	1.0
theta_c_pr[4,38]	0.206	0.0103	0.568	-0.972	0.211	1.27	3061.0	0.425	1.0
theta_c_pr[4,39]	-0.51	0.00844	0.476	-1.52	-0.493	0.342	3178.0	0.441	1.0
theta_c_pr[4,40]	-0.975	0.0113	0.571	-2.16	-0.962	0.0782	2548.0	0.354	1.0
theta_c_pr[4,41]	-0.63	0.0121	0.693	-2.1	-0.628	0.66	3284.0	0.456	1.0
theta_c_pr[4,42]	1.18	0.009	0.504	0.158	1.17	2.15	3130.0	0.435	1.0
theta_c_pr[4,43]	0.869	0.00809	0.473	-0.157	0.887	1.72	3417.0	0.475	1.0
theta_c_pr[4,44]	-0.66	0.0116	0.69	-2.04	-0.662	0.676	3566.0	0.495	1.0
theta_c_pr[4,45]	-0.241	0.00823	0.481	-1.25	-0.24	0.641	3409.0	0.473	1.0
theta_c_pr[4,46]	0.776	0.00809	0.441	-0.14	0.776	1.59	2971.0	0.413	1.0
theta_c_pr[4,47]	-0.114	0.01	0.483	-1.13	-0.115	0.798	2321.0	0.322	1.0
theta_c_pr[4,48]	0.811	0.0107	0.524	-0.303	0.828	1.77	2393.0	0.332	1.0
theta_c_pr[4,49]	-1.21	0.01	0.453	-2.13	-1.2	-0.352	2048.0	0.284	1.0
theta_c_pr[4,50]	-0.749	0.0143	0.701	-2.17	-0.746	0.555	2422.0	0.336	1.0
theta_c_pr[4,51]	-1.19	0.0131	0.628	-2.41	-1.21	0.0599	2306.0	0.32	1.0
theta_c_pr[4,52]	0.224	0.0126	0.702	-1.25	0.23	1.51	3104.0	0.431	1.0
theta_c_pr[4,53]	-1.98	0.0101	0.565	-3.17	-1.97	-0.911	3158.0	0.439	1.0
theta_c_pr[4,54]	-1.22	0.0117	0.67	-2.53	-1.24	0.11	3285.0	0.456	1.0
theta_c_pr[4,55]	-0.831	0.00941	0.467	-1.8	-0.838	0.0515	2466.0	0.342	1.0
theta_c_pr[4,56]	1.64	0.00922	0.581	0.5	1.61	2.76	3975.0	0.552	1.0
theta_c_pr[4,57]	-1.07	0.00975	0.525	-2.15	-1.06	-0.109	2894.0	0.402	1.0
theta_c_pr[4,58]	0.178	0.0121	0.677	-1.21	0.159	1.48	3104.0	0.431	1.0
theta_c_pr[4,59]	-0.081	0.0116	0.692	-1.55	-0.0679	1.2	3561.0	0.494	1.0
theta_c_pr[4,60]	-0.609	0.0105	0.562	-1.74	-0.621	0.47	2849.0	0.396	1.0
theta_c_pr[4,61]	0.896	0.00787	0.456	-0.0464	0.894	1.75	3365.0	0.467	1.0
theta_c_pr[4,62]	-1.02	0.00921	0.495	-2.03	-1.02	-0.0947	2895.0	0.402	1.0
theta_c_pr[4,63]	0.937	0.00698	0.45	0.00751	0.938	1.78	4153.0	0.577	1.0
theta_c_pr[4,64]	1.33	0.0119	0.657	-0.000181	1.34	2.56	3033.0	0.421	1.0
theta_c_pr[4,65]	-0.615	0.00889	0.399	-1.44	-0.622	0.157	2009.0	0.279	1.0
theta_c_pr[4,66]	0.163	0.0107	0.519	-0.89	0.156	1.18	2361.0	0.328	1.01
theta_c_pr[4,67]	-1.2	0.00934	0.461	-2.14	-1.2	-0.333	2435.0	0.338	1.0
theta_c_pr[4,68]	0.49	0.00946	0.466	-0.425	0.488	1.4	2430.0	0.337	1.0
theta_c_pr[4,69]	-0.424	0.00849	0.475	-1.41	-0.425	0.442	3127.0	0.434	1.0
theta_c_pr[4,70]	-1.04	0.0148	0.73	-2.56	-1.06	0.38	2431.0	0.338	1.0
theta_c_pr[4,71]	-0.557	0.00857	0.429	-1.41	-0.56	0.256	2507.0	0.348	1.0
theta_c_pr[4,72]	0.0867	0.00858	0.459	-0.852	0.098	0.947	2860.0	0.397	1.0
theta_c_pr[4,73]	1.19	0.009	0.509	0.146	1.18	2.17	3200.0	0.444	1.0
theta_c_pr[4,74]	-1.48	0.011	0.609	-2.73	-1.47	-0.36	3063.0	0.425	1.0
theta_c_pr[4,75]	1.01	0.0074	0.432	0.128	1.02	1.82	3405.0	0.473	1.0
theta_c_pr[4,76]	0.837	0.00812	0.483	-0.196	0.846	1.7	3535.0	0.491	1.0
theta_c_pr[4,77]	0.214	0.00815	0.463	-0.806	0.228	1.04	3230.0	0.449	1.0
theta_c_pr[4,78]	0.136	0.00889	0.499	-0.889	0.155	1.02	3153.0	0.438	1.0
theta_c_pr[4,79]	0.654	0.0103	0.533	-0.39	0.644	1.68	2681.0	0.372	1.0
theta_c_pr[4,80]	-0.0247	0.00906	0.464	-0.995	-0.0196	0.839	2619.0	0.364	1.0
theta_c_pr[4,81]	1.28	0.0093	0.496	0.225	1.29	2.2	2842.0	0.395	1.0
theta_c_pr[4,82]	-0.131	0.0102	0.5	-1.14	-0.135	0.806	2404.0	0.334	1.0
theta_c_pr[4,83]	1.43	0.0092	0.492	0.398	1.43	2.37	2867.0	0.398	1.0
theta_c_pr[4,84]	-0.805	0.0121	0.66	-2.1	-0.826	0.479	2972.0	0.413	1.0
theta_c_pr[4,85]	1.1	0.0087	0.456	0.154	1.1	1.95	2748.0	0.382	1.0
theta_c_pr[4,86]	0.339	0.00883	0.482	-0.622	0.335	1.26	2982.0	0.414	1.0
theta_c_pr[4,87]	0.28	0.01	0.576	-0.847	0.26	1.39	3322.0	0.461	1.0
theta_c_pr[4,88]	1.04	0.0091	0.49	0.0781	1.03	1.99	2897.0	0.402	1.0
theta_c_pr[4,89]	-0.533	0.0138	0.724	-2.05	-0.534	0.81	2767.0	0.384	1.0
theta_c_pr[4,90]	0.403	0.00925	0.483	-0.583	0.392	1.32	2734.0	0.38	1.0
theta_c_pr[4,91]	1.36	0.00861	0.484	0.361	1.37	2.25	3165.0	0.439	1.0
theta_c_pr[4,92]	0.0611	0.00851	0.446	-0.855	0.0555	0.888	2749.0	0.382	1.0
theta_c_pr[4,93]	-0.902	0.00821	0.429	-1.79	-0.901	-0.106	2733.0	0.38	1.0
theta_c_pr[4,94]	0.429	0.0153	0.67	-1.11	0.481	1.6	1908.0	0.265	1.0
theta_c_pr[4,95]	-0.44	0.0106	0.496	-1.42	-0.455	0.534	2175.0	0.302	1.0
theta_c_pr[4,96]	-0.842	0.0125	0.609	-2.04	-0.863	0.378	2379.0	0.33	1.0
theta_c_pr[4,97]	0.0695	0.0168	0.786	-1.56	0.088	1.51	2202.0	0.306	1.0
theta_c_pr[4,98]	-0.569	0.00807	0.438	-1.45	-0.575	0.257	2945.0	0.409	1.0
theta_c_pr[4,99]	-0.806	0.0128	0.556	-1.92	-0.804	0.219	1893.0	0.263	1.0
theta_c_pr[4,100]	0.42	0.0115	0.631	-0.851	0.41	1.66	2999.0	0.416	1.0
theta_c_pr[4,101]	0.551	0.00769	0.47	-0.42	0.55	1.42	3736.0	0.519	1.0
theta_c_pr[4,102]	0.356	0.00794	0.421	-0.547	0.357	1.13	2813.0	0.391	1.0
theta_c_pr[4,103]	-0.271	0.0114	0.663	-1.64	-0.281	0.974	3392.0	0.471	1.0
theta_c_pr[5,1]	0.763	0.00819	0.452	-0.124	0.758	1.63	3048.0	0.423	1.0
theta_c_pr[5,2]	-0.914	0.00818	0.481	-1.97	-0.893	-0.0957	3465.0	0.481	1.0
theta_c_pr[5,3]	-0.632	0.0117	0.623	-1.93	-0.636	0.539	2857.0	0.397	1.0
theta_c_pr[5,4]	0.389	0.00946	0.48	-0.581	0.384	1.31	2572.0	0.357	1.0
theta_c_pr[5,5]	-0.272	0.00978	0.463	-1.17	-0.285	0.629	2239.0	0.311	1.0
theta_c_pr[5,6]	0.295	0.0068	0.359	-0.48	0.298	0.97	2793.0	0.388	1.0
theta_c_pr[5,7]	-0.0218	0.0121	0.57	-1.08	-0.053	1.13	2218.0	0.308	1.0
theta_c_pr[5,8]	1.27	0.0114	0.668	-0.129	1.27	2.54	3444.0	0.478	1.0
theta_c_pr[5,9]	-0.904	0.00668	0.387	-1.76	-0.889	-0.199	3368.0	0.468	1.0
theta_c_pr[5,10]	0.529	0.011	0.63	-0.785	0.532	1.72	3300.0	0.458	0.999
theta_c_pr[5,11]	-2.29	0.00906	0.417	-3.18	-2.28	-1.53	2121.0	0.294	1.0
theta_c_pr[5,12]	-1.38	0.0106	0.455	-2.29	-1.39	-0.477	1846.0	0.256	1.0
theta_c_pr[5,13]	0.0647	0.00804	0.452	-0.831	0.0628	0.92	3168.0	0.44	1.0
theta_c_pr[5,14]	-1.59	0.0107	0.527	-2.71	-1.6	-0.602	2406.0	0.334	1.0
theta_c_pr[5,15]	-0.76	0.00683	0.375	-1.54	-0.758	-0.0687	3012.0	0.418	1.0
theta_c_pr[5,16]	0.408	0.00918	0.444	-0.507	0.397	1.26	2339.0	0.325	1.0
theta_c_pr[5,17]	0.927	0.00712	0.418	0.0585	0.924	1.72	3446.0	0.478	1.0
theta_c_pr[5,18]	1.47	0.00781	0.459	0.514	1.46	2.34	3462.0	0.481	1.0
theta_c_pr[5,19]	0.07	0.00911	0.498	-0.94	0.0562	1.04	2988.0	0.415	1.0
theta_c_pr[5,20]	-0.178	0.00894	0.419	-1.02	-0.184	0.644	2202.0	0.306	1.0
theta_c_pr[5,21]	1.74	0.00806	0.467	0.819	1.73	2.65	3354.0	0.466	1.0
theta_c_pr[5,22]	0.138	0.00618	0.336	-0.585	0.146	0.743	2948.0	0.409	1.0
theta_c_pr[5,23]	-0.635	0.0124	0.506	-1.64	-0.657	0.354	1661.0	0.231	1.0
theta_c_pr[5,24]	0.798	0.008	0.434	-0.088	0.81	1.6	2947.0	0.409	1.0
theta_c_pr[5,25]	-0.713	0.00892	0.447	-1.61	-0.72	0.148	2513.0	0.349	1.0
theta_c_pr[5,26]	0.22	0.00757	0.396	-0.58	0.213	0.967	2726.0	0.379	1.0
theta_c_pr[5,27]	-1.04	0.0113	0.659	-2.41	-1.04	0.174	3383.0	0.47	1.0
theta_c_pr[5,28]	0.93	0.00824	0.44	0.00527	0.933	1.75	2845.0	0.395	1.0
theta_c_pr[5,29]	0.953	0.00732	0.429	0.0773	0.943	1.77	3427.0	0.476	1.0
theta_c_pr[5,30]	1.05	0.00869	0.444	0.15	1.05	1.89	2607.0	0.362	1.0
theta_c_pr[5,31]	-1.77	0.0112	0.544	-2.91	-1.76	-0.758	2344.0	0.326	1.0
theta_c_pr[5,32]	0.662	0.00811	0.45	-0.227	0.656	1.53	3074.0	0.427	1.0
theta_c_pr[5,33]	0.743	0.0102	0.522	-0.323	0.744	1.72	2612.0	0.363	1.0
theta_c_pr[5,34]	0.333	0.0109	0.617	-0.894	0.327	1.49	3229.0	0.448	1.0
theta_c_pr[5,35]	-0.0739	0.0102	0.428	-0.916	-0.085	0.772	1751.0	0.243	1.0
theta_c_pr[5,36]	0.323	0.00916	0.469	-0.61	0.302	1.26	2614.0	0.363	1.0
theta_c_pr[5,37]	-1.5	0.00951	0.438	-2.37	-1.5	-0.655	2127.0	0.295	1.0
theta_c_pr[5,38]	-1.5	0.0109	0.473	-2.43	-1.51	-0.569	1892.0	0.263	1.0
theta_c_pr[5,39]	-0.388	0.00797	0.452	-1.33	-0.379	0.457	3217.0	0.447	1.0
theta_c_pr[5,40]	-1.27	0.0093	0.473	-2.26	-1.26	-0.386	2591.0	0.36	1.0
theta_c_pr[5,41]	-1.46	0.0121	0.69	-2.9	-1.45	-0.149	3239.0	0.45	1.0
theta_c_pr[5,42]	1.19	0.00781	0.459	0.26	1.19	2.05	3447.0	0.479	1.0
theta_c_pr[5,43]	-0.2	0.00956	0.452	-1.12	-0.198	0.663	2237.0	0.311	1.0
theta_c_pr[5,44]	-0.79	0.0104	0.629	-2.09	-0.796	0.378	3632.0	0.504	1.0
theta_c_pr[5,45]	-0.0724	0.00763	0.378	-0.889	-0.0699	0.618	2461.0	0.342	1.0
theta_c_pr[5,46]	0.489	0.00671	0.345	-0.231	0.487	1.12	2644.0	0.367	1.0
theta_c_pr[5,47]	0.291	0.00776	0.404	-0.531	0.282	1.06	2713.0	0.377	1.0
theta_c_pr[5,48]	0.496	0.0074	0.411	-0.342	0.498	1.28	3085.0	0.428	1.0
theta_c_pr[5,49]	-0.386	0.00914	0.424	-1.25	-0.39	0.438	2151.0	0.299	1.0
theta_c_pr[5,50]	-1.05	0.0116	0.651	-2.39	-1.05	0.217	3164.0	0.439	1.0
theta_c_pr[5,51]	0.0043	0.0141	0.68	-1.33	-0.000432	1.3	2324.0	0.323	1.0
theta_c_pr[5,52]	0.581	0.011	0.632	-0.717	0.578	1.78	3304.0	0.459	1.0
theta_c_pr[5,53]	-0.328	0.00984	0.496	-1.34	-0.325	0.586	2538.0	0.352	1.0
theta_c_pr[5,54]	0.226	0.00959	0.545	-0.854	0.213	1.28	3226.0	0.448	1.0
theta_c_pr[5,55]	1.01	0.00745	0.42	0.147	1.0	1.79	3183.0	0.442	1.0
theta_c_pr[5,56]	0.155	0.0088	0.439	-0.729	0.146	0.99	2491.0	0.346	1.0
theta_c_pr[5,57]	-0.232	0.00991	0.46	-1.17	-0.235	0.625	2152.0	0.299	1.0
theta_c_pr[5,58]	-0.149	0.011	0.617	-1.45	-0.132	0.997	3171.0	0.44	1.0
theta_c_pr[5,59]	-0.948	0.0116	0.649	-2.31	-0.937	0.272	3139.0	0.436	1.0
theta_c_pr[5,60]	-1.18	0.00848	0.427	-2.07	-1.18	-0.338	2533.0	0.352	1.0
theta_c_pr[5,61]	0.634	0.00818	0.446	-0.336	0.643	1.44	2973.0	0.413	1.0
theta_c_pr[5,62]	-0.993	0.00953	0.474	-1.96	-1.0	-0.0805	2473.0	0.343	1.0
theta_c_pr[5,63]	1.23	0.00738	0.444	0.314	1.24	2.04	3614.0	0.502	1.0
theta_c_pr[5,64]	1.28	0.00672	0.389	0.471	1.28	2.02	3351.0	0.465	1.0
theta_c_pr[5,65]	0.87	0.0104	0.528	-0.265	0.883	1.82	2582.0	0.359	1.0
theta_c_pr[5,66]	0.594	0.00953	0.471	-0.375	0.594	1.46	2443.0	0.339	1.0
theta_c_pr[5,67]	-0.823	0.00811	0.399	-1.63	-0.824	-0.051	2421.0	0.336	1.0
theta_c_pr[5,68]	0.438	0.00928	0.471	-0.574	0.445	1.32	2577.0	0.358	1.0
theta_c_pr[5,69]	-0.213	0.00814	0.476	-1.18	-0.212	0.668	3417.0	0.474	1.0
theta_c_pr[5,70]	-0.771	0.0104	0.521	-1.83	-0.78	0.235	2507.0	0.348	1.0
theta_c_pr[5,71]	0.865	0.00835	0.431	-0.0478	0.874	1.68	2673.0	0.371	1.0
theta_c_pr[5,72]	-0.211	0.00793	0.435	-1.12	-0.205	0.594	3003.0	0.417	1.0
theta_c_pr[5,73]	0.194	0.00774	0.411	-0.63	0.192	0.989	2820.0	0.392	1.0
theta_c_pr[5,74]	0.0248	0.00898	0.474	-0.919	0.0144	0.942	2793.0	0.388	1.0
theta_c_pr[5,75]	1.18	0.00701	0.398	0.381	1.18	1.93	3216.0	0.447	1.0
theta_c_pr[5,76]	0.646	0.00601	0.351	-0.117	0.653	1.28	3424.0	0.476	1.0
theta_c_pr[5,77]	-0.378	0.00796	0.453	-1.29	-0.383	0.482	3231.0	0.449	0.999
theta_c_pr[5,78]	0.283	0.00759	0.418	-0.596	0.289	1.05	3028.0	0.421	1.0
theta_c_pr[5,79]	0.0582	0.00683	0.356	-0.685	0.0718	0.702	2719.0	0.378	1.0
theta_c_pr[5,80]	-0.88	0.0085	0.393	-1.71	-0.885	-0.148	2137.0	0.297	1.0
theta_c_pr[5,81]	1.47	0.00685	0.424	0.637	1.47	2.3	3832.0	0.532	1.0
theta_c_pr[5,82]	-0.316	0.00808	0.376	-1.14	-0.313	0.392	2166.0	0.301	1.0
theta_c_pr[5,83]	0.839	0.00735	0.446	-0.09	0.843	1.66	3684.0	0.512	1.0
theta_c_pr[5,84]	-0.921	0.0102	0.541	-2.07	-0.923	0.127	2829.0	0.393	1.0
theta_c_pr[5,85]	0.557	0.00749	0.397	-0.227	0.554	1.34	2809.0	0.39	1.0
theta_c_pr[5,86]	0.424	0.00744	0.424	-0.467	0.429	1.22	3244.0	0.451	1.0
theta_c_pr[5,87]	2.08	0.00976	0.466	1.14	2.08	2.97	2276.0	0.316	1.0
theta_c_pr[5,88]	0.459	0.00878	0.446	-0.462	0.462	1.29	2583.0	0.359	1.0
theta_c_pr[5,89]	0.0387	0.0113	0.617	-1.26	0.0381	1.19	3008.0	0.418	1.0
theta_c_pr[5,90]	0.412	0.00809	0.429	-0.473	0.408	1.22	2814.0	0.391	1.0
theta_c_pr[5,91]	0.914	0.0068	0.408	0.103	0.912	1.69	3605.0	0.501	1.0
theta_c_pr[5,92]	-0.47	0.00739	0.378	-1.25	-0.469	0.234	2616.0	0.363	1.0
theta_c_pr[5,93]	0.177	0.00929	0.478	-0.794	0.174	1.09	2646.0	0.367	1.0
theta_c_pr[5,94]	-0.459	0.00834	0.442	-1.35	-0.467	0.386	2806.0	0.39	1.0
theta_c_pr[5,95]	-0.832	0.00999	0.424	-1.66	-0.844	0.00067	1803.0	0.25	1.0
theta_c_pr[5,96]	0.147	0.00681	0.38	-0.677	0.158	0.84	3118.0	0.433	1.0
theta_c_pr[5,97]	-2.57	0.00971	0.591	-3.83	-2.57	-1.46	3697.0	0.513	1.0
theta_c_pr[5,98]	0.543	0.00713	0.395	-0.267	0.545	1.26	3075.0	0.427	1.0
theta_c_pr[5,99]	0.506	0.00982	0.454	-0.378	0.48	1.39	2135.0	0.296	1.0
theta_c_pr[5,100]	0.0743	0.00983	0.521	-1.01	0.07	1.04	2805.0	0.389	1.0
theta_c_pr[5,101]	0.0578	0.0109	0.515	-0.995	0.0692	0.997	2217.0	0.308	1.0
