Subject,Block,Trial,Valence,Exposure,Action,Robot,Rune,Color,Correct,Choice,RT,Accuracy,Sham,Outcome,TotalKeys
4v17v6gmgneye8dtdtc24edi,1,58,Lose,15,Go,GAL,rune_02_raido,yellow,1,1,0.554,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,59,Win,15,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,60,Win,15,Go,GW,rune_02_cen,blue,1,1,0.67,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,1,61,Lose,16,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,62,Lose,16,Go,GAL,rune_02_raido,yellow,1,1,0.98,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,1,63,Win,16,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,64,Win,16,Go,GW,rune_02_cen,blue,1,1,0.5,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,65,Win,17,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,66,Lose,17,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,67,Lose,17,Go,GAL,rune_02_raido,yellow,1,1,0.567,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,68,Win,17,Go,GW,rune_02_cen,blue,1,1,0.591,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,69,Lose,18,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,1,70,Lose,18,Go,GAL,rune_02_raido,yellow,1,1,0.564,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,71,Win,18,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,72,Win,18,Go,GW,rune_02_cen,blue,1,1,0.479,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,1,73,Win,19,No-Go,NGW,rune_02_os,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,1,74,Win,19,Go,GW,rune_02_cen,blue,1,1,0.453,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,75,Lose,19,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,76,Lose,19,Go,GAL,rune_02_raido,yellow,1,1,0.752,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,77,Win,20,Go,GW,rune_02_cen,blue,1,1,0.517,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,78,Win,20,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,79,Lose,20,Go,GAL,rune_02_raido,yellow,1,1,0.557,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,80,Lose,20,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,81,Win,21,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,82,Win,21,Go,GW,rune_02_cen,blue,1,1,0.49,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,83,Lose,21,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,84,Lose,21,Go,GAL,rune_02_raido,yellow,1,1,0.596,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,1,85,Win,22,Go,GW,rune_02_cen,blue,1,1,0.539,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,86,Lose,22,Go,GAL,rune_02_raido,yellow,1,1,0.49,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,87,Lose,22,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,88,Win,22,No-Go,NGW,rune_02_os,blue,0,1,1.352,0,0.0,+1,1
4v17v6gmgneye8dtdtc24edi,1,89,Win,23,Go,GW,rune_02_cen,blue,1,1,0.556,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,90,Win,23,No-Go,NGW,rune_02_os,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,1,91,Lose,23,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,92,Lose,23,Go,GAL,rune_02_raido,yellow,1,1,0.689,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,93,Lose,24,Go,GAL,rune_02_raido,yellow,1,1,1.303,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,94,Lose,24,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,1,95,Win,24,Go,GW,rune_02_cen,blue,1,1,0.425,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,1,96,Win,24,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,97,Lose,25,Go,GAL,rune_02_raido,yellow,1,1,0.522,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,98,Lose,25,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,99,Win,25,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,100,Win,25,Go,GW,rune_02_cen,blue,1,1,0.548,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,101,Lose,26,Go,GAL,rune_02_raido,yellow,1,1,0.83,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,102,Win,26,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,103,Win,26,Go,GW,rune_02_cen,blue,1,1,0.453,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,1,104,Lose,26,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,105,Win,27,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,106,Lose,27,Go,GAL,rune_02_raido,yellow,1,1,0.618,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,107,Lose,27,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,108,Win,27,Go,GW,rune_02_cen,blue,1,1,0.542,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,109,Lose,28,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,110,Win,28,Go,GW,rune_02_cen,blue,1,1,0.48,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,111,Lose,28,Go,GAL,rune_02_raido,yellow,1,1,0.605,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,1,112,Win,28,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,113,Win,29,Go,GW,rune_02_cen,blue,1,1,0.49,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,114,Win,29,No-Go,NGW,rune_02_os,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,1,115,Lose,29,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,1,116,Lose,29,Go,GAL,rune_02_raido,yellow,1,1,0.478,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,1,117,Win,30,No-Go,NGW,rune_02_os,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,1,118,Lose,30,No-Go,NGAL,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,1,119,Win,30,Go,GW,rune_02_cen,blue,1,1,0.496,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,1,120,Lose,30,Go,GAL,rune_02_raido,yellow,1,1,0.476,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,121,Win,31,Go,GW,rune_01_yr,blue,1,0,,0,0.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,122,Lose,31,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,123,Win,31,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,124,Lose,31,Go,GAL,rune_01_ger,yellow,1,0,,0,0.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,125,Lose,32,Go,GAL,rune_01_ger,yellow,1,0,,0,0.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,126,Lose,32,No-Go,NGAL,rune_01_ear,yellow,0,1,0.932,0,0.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,127,Win,32,Go,GW,rune_01_yr,blue,1,1,0.603,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,2,128,Win,32,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,129,Win,33,Go,GW,rune_01_yr,blue,1,1,0.685,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,130,Lose,33,No-Go,NGAL,rune_01_ear,yellow,0,1,0.702,0,0.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,131,Win,33,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,132,Lose,33,Go,GAL,rune_01_ger,yellow,1,1,0.904,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,133,Lose,34,No-Go,NGAL,rune_01_ear,yellow,0,1,0.577,0,0.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,134,Win,34,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,135,Win,34,Go,GW,rune_01_yr,blue,1,1,0.55,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,136,Lose,34,Go,GAL,rune_01_ger,yellow,1,1,0.39,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,137,Win,35,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,138,Lose,35,No-Go,NGAL,rune_01_ear,yellow,0,1,1.072,0,0.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,139,Win,35,Go,GW,rune_01_yr,blue,1,1,0.525,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,140,Lose,35,Go,GAL,rune_01_ger,yellow,1,1,0.59,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,141,Win,36,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,142,Lose,36,Go,GAL,rune_01_ger,yellow,1,0,,0,0.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,143,Win,36,Go,GW,rune_01_yr,blue,1,1,0.61,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,144,Lose,36,No-Go,NGAL,rune_01_ear,yellow,0,1,0.652,0,0.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,145,Lose,37,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,146,Win,37,Go,GW,rune_01_yr,blue,1,1,0.54,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,147,Lose,37,Go,GAL,rune_01_ger,yellow,1,1,0.87,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,148,Win,37,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,149,Lose,38,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,150,Win,38,Go,GW,rune_01_yr,blue,1,1,0.745,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,151,Lose,38,Go,GAL,rune_01_ger,yellow,1,1,1.332,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,152,Win,38,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,153,Lose,39,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,154,Win,39,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,155,Win,39,Go,GW,rune_01_yr,blue,1,1,0.643,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,2,156,Lose,39,Go,GAL,rune_01_ger,yellow,1,1,0.866,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,157,Win,40,Go,GW,rune_01_yr,blue,1,1,0.54,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,158,Lose,40,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,159,Lose,40,Go,GAL,rune_01_ger,yellow,1,1,0.753,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,160,Win,40,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,161,Win,41,Go,GW,rune_01_yr,blue,1,1,0.668,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,162,Lose,41,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,163,Lose,41,Go,GAL,rune_01_ger,yellow,1,1,0.525,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,164,Win,41,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,165,Win,42,Go,GW,rune_01_yr,blue,1,1,0.491,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,166,Win,42,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,167,Lose,42,Go,GAL,rune_01_ger,yellow,1,1,0.641,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,168,Lose,42,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,169,Win,43,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,170,Lose,43,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,171,Lose,43,Go,GAL,rune_01_ger,yellow,1,1,0.61,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,172,Win,43,Go,GW,rune_01_yr,blue,1,1,0.582,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,173,Lose,44,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,174,Win,44,Go,GW,rune_01_yr,blue,1,1,0.432,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,175,Lose,44,Go,GAL,rune_01_ger,yellow,1,1,0.562,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,176,Win,44,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,177,Win,45,Go,GW,rune_01_yr,blue,1,1,0.426,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,2,178,Lose,45,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,179,Lose,45,Go,GAL,rune_01_ger,yellow,1,1,0.458,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,180,Win,45,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,181,Win,46,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,182,Win,46,Go,GW,rune_01_yr,blue,1,1,0.409,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,183,Lose,46,Go,GAL,rune_01_ger,yellow,1,1,0.373,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,184,Lose,46,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,185,Win,47,Go,GW,rune_01_yr,blue,1,1,0.425,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,186,Win,47,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,187,Lose,47,Go,GAL,rune_01_ger,yellow,1,1,0.369,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,188,Lose,47,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,189,Lose,48,Go,GAL,rune_01_ger,yellow,1,1,0.451,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,190,Win,48,Go,GW,rune_01_yr,blue,1,1,0.403,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,2,191,Win,48,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,192,Lose,48,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,193,Win,49,Go,GW,rune_01_yr,blue,1,1,0.405,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,194,Win,49,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,195,Lose,49,Go,GAL,rune_01_ger,yellow,1,1,0.405,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,196,Lose,49,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,197,Lose,50,Go,GAL,rune_01_ger,yellow,1,1,0.458,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,198,Win,50,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,199,Win,50,Go,GW,rune_01_yr,blue,1,1,0.752,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,200,Lose,50,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,201,Win,51,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,202,Lose,51,Go,GAL,rune_01_ger,yellow,1,1,0.557,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,203,Lose,51,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,204,Win,51,Go,GW,rune_01_yr,blue,1,1,0.407,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,205,Win,52,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,206,Lose,52,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,207,Lose,52,Go,GAL,rune_01_ger,yellow,1,1,0.507,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,208,Win,52,Go,GW,rune_01_yr,blue,1,1,0.461,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,209,Lose,53,Go,GAL,rune_01_ger,yellow,1,1,0.531,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,210,Lose,53,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,211,Win,53,Go,GW,rune_01_yr,blue,1,1,0.364,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,212,Win,53,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,213,Win,54,Go,GW,rune_01_yr,blue,1,1,0.395,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,2,214,Win,54,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,215,Lose,54,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,216,Lose,54,Go,GAL,rune_01_ger,yellow,1,1,0.536,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,217,Win,55,Go,GW,rune_01_yr,blue,1,1,0.347,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,218,Win,55,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,219,Lose,55,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,220,Lose,55,Go,GAL,rune_01_ger,yellow,1,1,0.521,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,221,Win,56,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,222,Win,56,Go,GW,rune_01_yr,blue,1,1,0.33,1,1.0,+1,1
4v17v6gmgneye8dtdtc24edi,2,223,Lose,56,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,224,Lose,56,Go,GAL,rune_01_ger,yellow,1,1,0.362,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,225,Lose,57,Go,GAL,rune_01_ger,yellow,1,1,0.33,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,226,Win,57,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,227,Win,57,Go,GW,rune_01_yr,blue,1,1,0.397,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,228,Lose,57,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,229,Lose,58,Go,GAL,rune_01_ger,yellow,1,1,0.682,1,1.0,-10,1
4v17v6gmgneye8dtdtc24edi,2,230,Lose,58,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,231,Win,58,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v17v6gmgneye8dtdtc24edi,2,232,Win,58,Go,GW,rune_01_yr,blue,1,1,0.426,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,233,Lose,59,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,1.0,-10,0
4v17v6gmgneye8dtdtc24edi,2,234,Win,59,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,1.0,+1,0
4v17v6gmgneye8dtdtc24edi,2,235,Lose,59,Go,GAL,rune_01_ger,yellow,1,1,0.418,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,236,Win,59,Go,GW,rune_01_yr,blue,1,1,0.325,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,237,Win,60,Go,GW,rune_01_yr,blue,1,1,0.403,1,0.0,+10,1
4v17v6gmgneye8dtdtc24edi,2,238,Lose,60,Go,GAL,rune_01_ger,yellow,1,1,0.4,1,0.0,-1,1
4v17v6gmgneye8dtdtc24edi,2,239,Lose,60,No-Go,NGAL,rune_01_ear,yellow,0,0,,1,0.0,-1,0
4v17v6gmgneye8dtdtc24edi,2,240,Win,60,No-Go,NGW,rune_01_ingwaz,blue,0,0,,1,0.0,+10,0
4v9dxlevowlqpnkfrtoyigh7,1,1,Lose,1,Go,GAL,rune_02_haglaz,blue,1,0,,0,1.0,-1,0
4v9dxlevowlqpnkfrtoyigh7,1,2,Lose,1,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
4v9dxlevowlqpnkfrtoyigh7,1,3,Win,1,No-Go,NGW,rune_02_os,yellow,0,1,0.757,0,0.0,+1,1
4v9dxlevowlqpnkfrtoyigh7,1,4,Win,1,Go,GW,rune_02_cen,yellow,1,1,0.625,1,0.0,+10,1
4v9dxlevowlqpnkfrtoyigh7,1,5,Win,2,No-Go,NGW,rune_02_os,yellow,0,1,0.311,0,1.0,+10,1
4v9dxlevowlqpnkfrtoyigh7,1,6,Lose,2,No-Go,NGAL,rune_02_raido,blue,0,1,0.556,0,0.0,-10,1
4v9dxlevowlqpnkfrtoyigh7,1,7,Win,2,Go,GW,rune_02_cen,yellow,1,1,0.596,1,1.0,+1,1
4v9dxlevowlqpnkfrtoyigh7,1,8,Lose,2,Go,GAL,rune_02_haglaz,blue,1,0,,0,0.0,-10,0
4v9dxlevowlqpnkfrtoyigh7,1,9,Lose,3,Go,GAL,rune_02_haglaz,blue,1,1,0.647,1,0.0,-1,1
4v9dxlevowlqpnkfrtoyigh7,1,10,Win,3,No-Go,NGW,rune_02_os,yellow,0,1,0.295,0,0.0,+1,1
4v9dxlevowlqpnkfrtoyigh7,1,11,Lose,3,No-Go,NGAL,rune_02_raido,blue,0,1,0.747,0,1.0,-1,1
4v9dxlevowlqpnkfrtoyigh7,1,12,Win,3,Go,GW,rune_02_cen,yellow,1,0,,0,0.0,+1,0
4v9dxlevowlqpnkfrtoyigh7,1,13,Win,4,Go,GW,rune_02_cen,yellow,1,1,0.41,1,0.0,+10,1
4v9dxlevowlqpnkfrtoyigh7,1,14,Lose,4,No-Go,NGAL,rune_02_raido,blue,0,1,1.276,0,0.0,-10,1
4v9dxlevowlqpnkfrtoyigh7,1,15,Lose,4,Go,GAL,rune_02_haglaz,blue,1,0,,0,0.0,-10,0
4v9dxlevowlqpnkfrtoyigh7,1,16,Win,4,No-Go,NGW,rune_02_os,yellow,0,1,0.543,0,0.0,+1,1
4v9dxlevowlqpnkfrtoyigh7,1,17,Win,5,No-Go,NGW,rune_02_os,yellow,0,1,0.573,0,0.0,+1,1
4v9dxlevowlqpnkfrtoyigh7,1,18,Lose,5,Go,GAL,rune_02_haglaz,blue,1,1,0.978,1,0.0,-1,1
4v9dxlevowlqpnkfrtoyigh7,1,19,Lose,5,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,1
4v9dxlevowlqpnkfrtoyigh7,1,20,Win,5,Go,GW,rune_02_cen,yellow,1,1,0.226,1,0.0,+10,1
4v9dxlevowlqpnkfrtoyigh7,1,21,Lose,6,Go,GAL,rune_02_haglaz,blue,1,0,,0,0.0,-10,1
4v9dxlevowlqpnkfrtoyigh7,1,22,Win,6,No-Go,NGW,rune_02_os,yellow,0,1,1.371,0,0.0,+1,1
4v9dxlevowlqpnkfrtoyigh7,1,23,Lose,6,No-Go,NGAL,rune_02_raido,blue,0,1,0.754,0,1.0,-1,1
