name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[4,5]	-0.0466	0.0119	0.968	-1.98	-0.0446	1.8	6578.0	1.56	1.0
theta_d_pr[4,6]	0.356	0.0127	0.955	-1.63	0.371	2.1	5631.0	1.34	1.0
theta_d_pr[4,7]	0.206	0.0135	1.02	-1.86	0.21	2.12	5667.0	1.34	1.0
theta_d_pr[4,8]	0.0358	0.0129	0.991	-2.01	0.0352	1.86	5877.0	1.39	1.0
theta_d_pr[4,9]	0.106	0.0124	0.941	-1.8	0.0949	1.9	5772.0	1.37	1.0
theta_d_pr[4,10]	-0.045	0.0122	0.95	-2.01	-0.0352	1.71	6048.0	1.44	1.0
theta_d_pr[4,11]	-0.0246	0.0116	0.937	-1.89	-0.0265	1.8	6564.0	1.56	0.999
theta_d_pr[4,12]	0.112	0.0129	0.943	-1.83	0.114	1.88	5329.0	1.26	1.0
theta_d_pr[4,13]	-0.364	0.017	1.03	-2.46	-0.353	1.55	3684.0	0.874	1.0
theta_d_pr[4,14]	0.119	0.0132	0.974	-1.9	0.119	1.99	5437.0	1.29	1.0
theta_d_pr[4,15]	-0.105	0.013	1.02	-2.2	-0.104	1.82	6061.0	1.44	1.0
theta_d_pr[4,16]	0.174	0.0118	0.932	-1.78	0.199	1.91	6271.0	1.49	1.0
theta_d_pr[4,17]	-0.132	0.0132	0.946	-2.08	-0.127	1.69	5119.0	1.21	1.0
theta_d_pr[4,18]	0.201	0.0123	0.974	-1.85	0.188	2.03	6277.0	1.49	1.0
theta_d_pr[4,19]	-0.333	0.0157	1.01	-2.36	-0.341	1.58	4125.0	0.979	1.0
theta_d_pr[4,20]	0.21	0.0135	0.984	-1.79	0.221	2.04	5309.0	1.26	1.0
theta_d_pr[4,21]	-0.13	0.0128	0.973	-2.08	-0.141	1.73	5806.0	1.38	1.0
theta_d_pr[4,22]	-0.0439	0.0117	0.962	-2.12	-0.0384	1.81	6723.0	1.6	1.0
theta_d_pr[4,23]	-0.303	0.0141	0.953	-2.24	-0.305	1.49	4568.0	1.08	1.0
theta_d_pr[4,24]	-0.0354	0.0129	0.956	-1.96	-0.0442	1.75	5469.0	1.3	1.0
theta_d_pr[4,25]	-0.162	0.0134	0.996	-2.22	-0.161	1.71	5547.0	1.32	1.0
theta_d_pr[4,26]	0.225	0.0121	0.931	-1.65	0.221	1.93	5942.0	1.41	1.0
theta_d_pr[4,27]	-0.0376	0.0125	0.97	-1.98	-0.0512	1.8	6023.0	1.43	0.999
theta_d_pr[4,28]	-0.178	0.0119	0.933	-2.1	-0.189	1.55	6177.0	1.47	1.0
theta_d_pr[4,29]	-0.393	0.0156	1.01	-2.45	-0.396	1.51	4250.0	1.01	1.0
theta_d_pr[4,30]	0.0826	0.0119	0.999	-2.03	0.102	1.92	7088.0	1.68	0.999
theta_d_pr[4,31]	0.687	0.0171	0.958	-1.39	0.701	2.43	3137.0	0.744	1.0
theta_d_pr[4,32]	0.203	0.0124	0.943	-1.72	0.197	1.96	5791.0	1.37	1.0
theta_d_pr[4,33]	0.19	0.0128	0.975	-1.85	0.208	1.96	5760.0	1.37	1.0
theta_d_pr[4,34]	-0.0298	0.0117	0.936	-1.95	-0.0471	1.71	6405.0	1.52	1.0
theta_d_pr[4,35]	0.167	0.0123	0.965	-1.86	0.184	1.93	6163.0	1.46	1.0
theta_d_pr[4,36]	0.0466	0.0131	0.992	-2.01	0.0714	1.9	5727.0	1.36	1.0
theta_d_pr[4,37]	-0.0879	0.0123	0.99	-2.12	-0.0903	1.79	6508.0	1.54	0.999
theta_d_pr[4,38]	-0.151	0.0132	0.986	-2.16	-0.137	1.69	5569.0	1.32	1.0
theta_d_pr[4,39]	0.0322	0.0133	1.03	-2.07	0.036	1.94	5910.0	1.4	1.0
theta_d_pr[4,40]	0.00534	0.0118	0.98	-2.03	0.00548	1.85	6857.0	1.63	1.0
theta_d_pr[4,41]	0.636	0.0172	1.02	-1.48	0.657	2.54	3511.0	0.833	1.0
theta_d_pr[4,42]	-0.173	0.0131	1.02	-2.27	-0.179	1.8	6090.0	1.45	1.0
theta_d_pr[4,43]	-0.162	0.0125	0.961	-2.1	-0.159	1.65	5957.0	1.41	1.0
theta_d_pr[4,44]	-0.203	0.0123	0.977	-2.16	-0.226	1.68	6337.0	1.5	1.0
theta_d_pr[4,45]	-0.1	0.0112	0.963	-2.09	-0.103	1.71	7441.0	1.77	1.0
theta_d_pr[4,46]	-0.299	0.0136	0.956	-2.29	-0.316	1.5	4918.0	1.17	1.0
theta_d_pr[4,47]	-0.0306	0.0115	0.975	-2.07	-0.0362	1.82	7203.0	1.71	1.0
theta_d_pr[4,48]	0.149	0.0126	0.964	-1.89	0.166	1.94	5861.0	1.39	1.0
theta_d_pr[4,49]	0.587	0.0179	1.02	-1.59	0.615	2.47	3226.0	0.766	1.0
theta_d_pr[4,50]	-0.0341	0.0125	0.972	-2.05	-0.0466	1.82	6059.0	1.44	1.0
theta_d_pr[4,51]	-0.0478	0.012	0.965	-2.06	-0.0512	1.81	6447.0	1.53	1.0
theta_d_pr[4,52]	-0.225	0.0123	0.96	-2.24	-0.229	1.58	6057.0	1.44	1.0
theta_d_pr[4,53]	-0.245	0.0123	0.945	-2.17	-0.266	1.5	5939.0	1.41	1.0
theta_d_pr[4,54]	-0.063	0.0127	0.969	-2.05	-0.0742	1.77	5846.0	1.39	1.0
theta_d_pr[4,55]	-0.0248	0.0117	0.993	-2.06	-0.032	1.89	7150.0	1.7	1.0
theta_d_pr[4,56]	-0.038	0.0122	0.971	-2.02	-0.0369	1.81	6328.0	1.5	1.0
theta_d_pr[4,57]	-0.0763	0.0114	0.992	-2.15	-0.0789	1.81	7507.0	1.78	0.999
theta_d_pr[4,58]	-0.018	0.0135	0.967	-1.98	-0.025	1.85	5126.0	1.22	1.0
theta_d_pr[4,59]	0.109	0.0117	0.919	-1.75	0.104	1.87	6215.0	1.47	1.0
theta_d_pr[4,60]	-0.21	0.0124	0.959	-2.21	-0.197	1.6	5975.0	1.42	1.0
theta_d_pr[4,61]	-0.172	0.0135	0.954	-2.19	-0.171	1.63	4963.0	1.18	1.0
theta_d_pr[4,62]	0.237	0.012	0.969	-1.71	0.216	2.08	6573.0	1.56	1.0
theta_d_pr[4,63]	-0.0703	0.0122	0.892	-1.89	-0.0722	1.63	5343.0	1.27	1.0
theta_d_pr[4,64]	0.0378	0.0119	0.975	-1.95	0.0425	1.84	6760.0	1.6	1.0
theta_d_pr[4,65]	-0.172	0.0147	1.01	-2.34	-0.16	1.7	4695.0	1.11	1.0
theta_d_pr[4,66]	-0.0719	0.0141	0.985	-2.12	-0.0623	1.73	4888.0	1.16	1.0
theta_d_pr[4,67]	-0.347	0.0131	0.979	-2.33	-0.359	1.53	5585.0	1.33	1.0
theta_d_pr[4,68]	0.0929	0.0122	0.95	-1.88	0.111	1.88	6098.0	1.45	1.0
theta_d_pr[4,69]	-0.0537	0.012	0.943	-2.05	-0.0485	1.7	6189.0	1.47	1.0
theta_d_pr[4,70]	0.198	0.0132	0.959	-1.78	0.208	2.03	5261.0	1.25	1.0
theta_d_pr[4,71]	0.144	0.0134	0.957	-1.87	0.153	1.9	5112.0	1.21	1.0
theta_d_pr[4,72]	-0.0351	0.0121	0.95	-1.94	-0.0602	1.79	6203.0	1.47	1.0
theta_d_pr[4,73]	-0.543	0.0158	0.972	-2.45	-0.581	1.34	3768.0	0.894	1.0
theta_d_pr[4,74]	-0.1	0.0118	0.963	-2.07	-0.0994	1.73	6663.0	1.58	1.0
theta_d_pr[4,75]	0.078	0.0129	0.984	-1.93	0.0899	1.9	5846.0	1.39	1.0
theta_d_pr[4,76]	-0.22	0.0129	0.997	-2.13	-0.236	1.69	5945.0	1.41	1.0
theta_d_pr[4,77]	-0.0435	0.0118	0.961	-2.07	-0.0315	1.75	6667.0	1.58	1.0
theta_d_pr[4,78]	0.126	0.0122	0.973	-1.91	0.124	1.96	6366.0	1.51	1.0
theta_d_pr[4,79]	-0.155	0.0121	0.994	-2.18	-0.145	1.73	6739.0	1.6	1.0
theta_d_pr[4,80]	-0.163	0.0134	1.0	-2.25	-0.165	1.75	5551.0	1.32	1.0
theta_d_pr[4,81]	0.129	0.0128	0.975	-1.92	0.123	1.94	5816.0	1.38	1.0
theta_d_pr[4,82]	-0.0949	0.012	0.957	-2.07	-0.0888	1.74	6349.0	1.51	1.0
theta_d_pr[4,83]	0.335	0.0136	0.935	-1.68	0.34	2.02	4746.0	1.13	1.0
theta_d_pr[4,84]	0.304	0.0128	0.974	-1.66	0.311	2.17	5749.0	1.36	1.0
theta_d_pr[4,85]	0.0117	0.0117	0.969	-1.97	0.00935	1.85	6857.0	1.63	1.0
theta_d_pr[4,86]	-0.113	0.0134	0.957	-2.03	-0.122	1.68	5074.0	1.2	1.0
theta_d_pr[4,87]	-0.139	0.0116	0.959	-2.12	-0.15	1.7	6855.0	1.63	1.0
theta_d_pr[4,88]	0.209	0.0124	0.99	-1.84	0.212	2.09	6426.0	1.52	1.0
theta_d_pr[4,89]	-0.088	0.0116	0.999	-2.11	-0.0929	1.78	7391.0	1.75	0.999
theta_d_pr[4,90]	-0.402	0.0155	1.01	-2.42	-0.415	1.5	4203.0	0.997	1.0
theta_d_pr[4,91]	0.253	0.0134	0.974	-1.82	0.271	2.03	5264.0	1.25	1.0
theta_d_pr[4,92]	0.216	0.0146	1.02	-1.81	0.204	2.12	4851.0	1.15	1.0
theta_d_pr[4,93]	0.267	0.0129	0.931	-1.67	0.28	1.99	5172.0	1.23	1.0
theta_d_pr[4,94]	0.118	0.0124	0.993	-1.91	0.123	2.03	6460.0	1.53	0.999
theta_d_pr[4,95]	-0.0874	0.0118	0.95	-2.03	-0.0836	1.67	6519.0	1.55	1.0
theta_d_pr[4,96]	0.0582	0.012	0.99	-1.96	0.0728	1.9	6867.0	1.63	1.0
theta_d_pr[5,1]	-0.00741	0.00809	0.598	-1.27	-0.0161	1.12	5455.0	1.29	1.0
theta_d_pr[5,2]	0.39	0.0121	0.756	-1.1	0.362	1.87	3884.0	0.922	1.0
theta_d_pr[5,3]	-1.64	0.00943	0.589	-2.92	-1.61	-0.587	3901.0	0.926	1.0
theta_d_pr[5,4]	0.0502	0.00825	0.604	-1.17	0.0403	1.24	5364.0	1.27	1.0
theta_d_pr[5,5]	-0.512	0.00883	0.655	-1.85	-0.52	0.702	5504.0	1.31	1.0
theta_d_pr[5,6]	0.326	0.00941	0.682	-1.11	0.334	1.62	5247.0	1.25	1.0
theta_d_pr[5,7]	-1.26	0.0108	0.674	-2.71	-1.24	-0.024	3907.0	0.927	1.0
theta_d_pr[5,8]	0.263	0.011	0.696	-1.17	0.259	1.6	4013.0	0.952	1.0
theta_d_pr[5,9]	-0.12	0.00918	0.718	-1.59	-0.122	1.25	6115.0	1.45	1.0
theta_d_pr[5,10]	-0.618	0.00854	0.556	-1.74	-0.622	0.443	4243.0	1.01	1.0
theta_d_pr[5,11]	0.817	0.069	1.25	-0.847	0.445	3.79	329.0	0.0781	1.01
theta_d_pr[5,12]	1.28	0.0106	0.708	-0.167	1.28	2.64	4471.0	1.06	1.0
theta_d_pr[5,13]	1.96	0.0102	0.654	0.604	1.96	3.19	4082.0	0.969	1.0
theta_d_pr[5,14]	0.0958	0.00919	0.706	-1.35	0.103	1.44	5910.0	1.4	1.0
theta_d_pr[5,15]	0.273	0.0115	0.801	-1.37	0.264	1.8	4861.0	1.15	1.0
theta_d_pr[5,16]	-0.343	0.00889	0.673	-1.72	-0.353	0.925	5744.0	1.36	1.0
theta_d_pr[5,17]	-0.559	0.00918	0.629	-1.88	-0.55	0.61	4699.0	1.12	1.0
theta_d_pr[5,18]	0.423	0.00921	0.687	-0.98	0.426	1.7	5559.0	1.32	1.0
theta_d_pr[5,19]	0.356	0.00844	0.499	-0.651	0.34	1.29	3496.0	0.83	1.0
theta_d_pr[5,20]	0.716	0.00852	0.611	-0.561	0.71	1.89	5139.0	1.22	1.0
theta_d_pr[5,21]	0.0997	0.00891	0.676	-1.37	0.119	1.32	5758.0	1.37	1.0
theta_d_pr[5,22]	-0.707	0.00944	0.703	-2.15	-0.716	0.685	5545.0	1.32	1.0
theta_d_pr[5,23]	-0.947	0.0126	0.863	-2.69	-0.946	0.654	4672.0	1.11	1.0
theta_d_pr[5,24]	0.729	0.00915	0.652	-0.612	0.737	1.94	5086.0	1.21	1.0
theta_d_pr[5,25]	-1.5	0.0131	0.757	-2.97	-1.52	-0.0363	3354.0	0.796	1.0
theta_d_pr[5,26]	-0.885	0.00879	0.599	-2.09	-0.897	0.276	4636.0	1.1	1.0
theta_d_pr[5,27]	-0.43	0.00952	0.698	-1.84	-0.43	0.879	5381.0	1.28	1.0
theta_d_pr[5,28]	0.114	0.00862	0.681	-1.33	0.119	1.39	6233.0	1.48	1.0
theta_d_pr[5,29]	-0.0755	0.0092	0.741	-1.63	-0.0786	1.29	6489.0	1.54	1.0
theta_d_pr[5,30]	-0.524	0.0127	0.942	-2.45	-0.526	1.27	5527.0	1.31	1.0
theta_d_pr[5,31]	-1.17	0.0107	0.7	-2.59	-1.18	0.193	4245.0	1.01	1.0
theta_d_pr[5,32]	-0.628	0.0115	0.781	-2.21	-0.628	0.894	4650.0	1.1	1.0
theta_d_pr[5,33]	-0.217	0.00904	0.565	-1.41	-0.208	0.81	3905.0	0.927	1.0
theta_d_pr[5,34]	-0.276	0.00867	0.655	-1.66	-0.285	0.985	5708.0	1.35	1.0
theta_d_pr[5,35]	0.236	0.0104	0.674	-1.2	0.25	1.47	4213.0	1.0	1.0
theta_d_pr[5,36]	-0.0826	0.0128	0.771	-1.67	-0.0872	1.35	3614.0	0.858	1.0
theta_d_pr[5,37]	0.225	0.0121	0.908	-1.72	0.228	1.98	5683.0	1.35	0.999
theta_d_pr[5,38]	0.708	0.00883	0.659	-0.655	0.709	1.94	5575.0	1.32	0.999
theta_d_pr[5,39]	-0.378	0.0138	0.947	-2.26	-0.393	1.44	4694.0	1.11	1.0
theta_d_pr[5,40]	-0.00444	0.0123	1.0	-2.1	0.00528	1.86	6631.0	1.57	1.0
theta_d_pr[5,41]	0.186	0.0107	0.826	-1.53	0.182	1.75	5903.0	1.4	1.0
theta_d_pr[5,42]	0.121	0.0129	0.866	-1.73	0.127	1.79	4532.0	1.08	1.0
theta_d_pr[5,43]	1.47	0.00917	0.592	0.31	1.47	2.61	4177.0	0.991	1.0
theta_d_pr[5,44]	-0.342	0.00891	0.649	-1.71	-0.326	0.846	5292.0	1.26	1.0
theta_d_pr[5,45]	-0.611	0.0103	0.773	-2.14	-0.613	0.835	5625.0	1.33	1.0
theta_d_pr[5,46]	-0.198	0.00883	0.681	-1.62	-0.203	1.12	5948.0	1.41	0.999
theta_d_pr[5,47]	-0.953	0.00906	0.652	-2.27	-0.961	0.296	5179.0	1.23	1.0
theta_d_pr[5,48]	-1.35	0.00868	0.548	-2.52	-1.34	-0.339	3983.0	0.945	1.0
theta_d_pr[5,49]	-0.218	0.00943	0.65	-1.6	-0.214	0.99	4745.0	1.13	1.0
theta_d_pr[5,50]	0.123	0.00823	0.529	-0.989	0.131	1.09	4131.0	0.98	1.0
theta_d_pr[5,51]	0.464	0.0136	0.806	-1.3	0.482	1.94	3528.0	0.837	1.0
theta_d_pr[5,52]	-0.467	0.00834	0.625	-1.76	-0.455	0.707	5615.0	1.33	1.0
theta_d_pr[5,53]	0.41	0.00966	0.724	-1.08	0.405	1.79	5613.0	1.33	1.0
theta_d_pr[5,54]	-0.0519	0.0105	0.655	-1.44	-0.045	1.19	3910.0	0.928	1.0
theta_d_pr[5,55]	1.13	0.0131	0.743	-0.527	1.14	2.49	3230.0	0.767	1.0
theta_d_pr[5,56]	-1.39	0.0102	0.652	-2.74	-1.39	-0.124	4044.0	0.96	1.0
theta_d_pr[5,57]	0.983	0.00892	0.592	-0.193	0.959	2.14	4405.0	1.05	1.0
theta_d_pr[5,58]	1.32	0.00975	0.662	-0.0295	1.31	2.58	4607.0	1.09	1.0
theta_d_pr[5,59]	0.333	0.00914	0.653	-1.02	0.332	1.53	5100.0	1.21	1.0
theta_d_pr[5,60]	-0.128	0.00886	0.742	-1.65	-0.117	1.25	7017.0	1.67	1.0
theta_d_pr[5,61]	0.442	0.00954	0.59	-0.757	0.433	1.56	3829.0	0.909	1.0
theta_d_pr[5,62]	-0.321	0.00893	0.655	-1.69	-0.319	0.906	5386.0	1.28	1.0
theta_d_pr[5,63]	0.801	0.00846	0.56	-0.366	0.803	1.85	4386.0	1.04	1.0
theta_d_pr[5,64]	0.598	0.00918	0.701	-0.867	0.616	1.88	5822.0	1.38	1.0
theta_d_pr[5,65]	0.725	0.0123	0.767	-0.86	0.718	2.21	3897.0	0.925	1.0
theta_d_pr[5,66]	0.454	0.0118	0.734	-1.05	0.449	1.86	3892.0	0.923	1.0
theta_d_pr[5,67]	1.37	0.00984	0.625	0.131	1.35	2.61	4037.0	0.958	1.0
theta_d_pr[5,68]	0.424	0.0135	0.824	-1.18	0.377	2.04	3745.0	0.889	1.0
theta_d_pr[5,69]	0.758	0.00986	0.71	-0.718	0.748	2.1	5177.0	1.23	1.0
theta_d_pr[5,70]	1.11	0.0174	0.89	-0.98	1.18	2.62	2615.0	0.621	1.0
theta_d_pr[5,71]	-0.172	0.00945	0.709	-1.64	-0.179	1.19	5622.0	1.33	1.0
theta_d_pr[5,72]	-0.652	0.00893	0.7	-2.08	-0.66	0.687	6147.0	1.46	1.0
theta_d_pr[5,73]	0.295	0.00876	0.646	-1.03	0.294	1.51	5441.0	1.29	1.0
theta_d_pr[5,74]	0.0266	0.00939	0.622	-1.24	0.0293	1.2	4390.0	1.04	1.0
theta_d_pr[5,75]	0.341	0.0095	0.655	-1.03	0.351	1.56	4748.0	1.13	1.0
theta_d_pr[5,76]	-0.704	0.00941	0.58	-1.89	-0.709	0.399	3795.0	0.901	1.0
theta_d_pr[5,77]	0.472	0.0115	0.72	-1.02	0.477	1.81	3898.0	0.925	1.0
theta_d_pr[5,78]	-0.684	0.0103	0.662	-2.04	-0.704	0.621	4104.0	0.974	1.0
theta_d_pr[5,79]	0.19	0.0118	0.752	-1.28	0.151	1.68	4055.0	0.962	1.0
theta_d_pr[5,80]	0.398	0.0106	0.71	-1.08	0.394	1.75	4469.0	1.06	1.0
theta_d_pr[5,81]	0.0803	0.00796	0.521	-0.997	0.0831	1.06	4296.0	1.02	1.0
theta_d_pr[5,82]	0.211	0.0157	0.927	-1.66	0.236	1.83	3465.0	0.822	1.0
theta_d_pr[5,83]	-0.0903	0.0084	0.535	-1.18	-0.0924	0.956	4049.0	0.961	1.0
theta_d_pr[5,84]	-0.601	0.00708	0.493	-1.65	-0.602	0.307	4848.0	1.15	1.0
theta_d_pr[5,85]	-0.455	0.0107	0.641	-1.79	-0.449	0.779	3589.0	0.852	1.0
theta_d_pr[5,86]	1.04	0.0101	0.678	-0.418	1.06	2.24	4468.0	1.06	1.0
theta_d_pr[5,87]	0.24	0.00879	0.616	-1.05	0.246	1.39	4915.0	1.17	0.999
theta_d_pr[5,88]	-0.749	0.0189	0.899	-2.42	-0.823	1.11	2268.0	0.538	1.0
theta_d_pr[5,89]	-0.32	0.0138	0.975	-2.33	-0.31	1.51	4970.0	1.18	1.0
theta_d_pr[5,90]	-1.39	0.0101	0.656	-2.76	-1.39	-0.168	4241.0	1.01	1.0
theta_d_pr[5,91]	0.53	0.0104	0.663	-0.839	0.526	1.77	4063.0	0.964	1.0
theta_d_pr[5,92]	-1.95e-05	0.0107	0.67	-1.38	0.00645	1.3	3951.0	0.938	1.0
theta_d_pr[5,93]	-0.468	0.00987	0.703	-1.88	-0.468	0.844	5068.0	1.2	1.0
theta_d_pr[5,94]	-0.146	0.014	0.884	-1.97	-0.142	1.48	4012.0	0.952	1.0
theta_d_pr[5,95]	-0.598	0.01	0.729	-2.12	-0.61	0.782	5300.0	1.26	0.999
theta_d_pr[5,96]	-0.0122	0.00923	0.69	-1.42	0.00933	1.28	5592.0	1.33	1.0
sigma[1,1]	1.04	0.004	0.11	0.834	1.03	1.26	749.0	0.178	1.0
sigma[1,2]	0.347	0.00155	0.054	0.246	0.343	0.456	1211.0	0.287	1.0
sigma[2,1]	0.12	0.000313	0.0132	0.0954	0.12	0.147	1770.0	0.42	1.0
sigma[2,2]	0.0221	0.000395	0.0115	0.0012	0.0223	0.0433	846.0	0.201	1.0
sigma[3,1]	0.205	0.000552	0.0221	0.163	0.203	0.249	1605.0	0.381	1.0
sigma[3,2]	0.0858	0.000357	0.0138	0.0596	0.0852	0.113	1501.0	0.356	1.0
sigma[4,1]	0.342	0.00143	0.0463	0.25	0.34	0.433	1048.0	0.249	1.0
sigma[4,2]	0.0587	0.00144	0.0373	0.00188	0.0552	0.136	669.0	0.159	1.01
sigma[5,1]	0.386	0.00114	0.0439	0.302	0.384	0.475	1479.0	0.351	1.0
sigma[5,2]	0.234	0.00156	0.0375	0.166	0.232	0.314	579.0	0.137	1.0
b1[1,1]	28.5	0.121	6.97	16.4	27.8	42.8	3293.0	0.781	1.0
b1[1,2]	8.65	0.0833	3.18	4.52	7.98	16.7	1454.0	0.345	1.01
b1[1,3]	12.9	0.0982	4.08	6.95	12.1	22.1	1729.0	0.41	1.0
b1[1,4]	21.1	0.0943	5.32	12.3	20.4	32.7	3181.0	0.755	1.0
b1[1,5]	33.4	0.122	7.83	19.4	32.9	49.6	4133.0	0.981	1.0
b1[1,6]	20.2	0.0686	4.37	12.7	19.7	29.4	4068.0	0.965	1.0
b1[1,7]	5.45	0.0457	1.77	3.15	5.15	9.2	1510.0	0.358	1.0
b1[1,8]	8.45	0.0614	2.7	4.6	8.02	14.5	1928.0	0.458	1.0
b1[1,9]	19.4	0.0814	4.78	11.5	18.8	29.8	3451.0	0.819	1.0
b1[1,10]	9.38	0.0874	3.81	4.21	8.54	18.4	1898.0	0.45	1.0
b1[1,11]	17.0	0.0888	4.3	9.67	16.5	25.9	2345.0	0.557	1.0
b1[1,12]	17.0	0.121	5.83	8.23	16.0	30.5	2313.0	0.549	1.0
b1[1,13]	14.6	0.0921	3.87	8.31	14.2	23.1	1763.0	0.418	1.0
b1[1,14]	16.3	0.0941	4.68	9.25	15.5	27.3	2478.0	0.588	1.0
b1[1,15]	10.1	0.0486	2.36	6.21	9.79	15.2	2367.0	0.562	1.0
b1[1,16]	26.1	0.126	6.66	14.6	25.3	40.5	2776.0	0.659	1.0
b1[1,17]	16.8	0.0731	4.09	10.3	16.2	25.6	3129.0	0.743	1.0
b1[1,18]	26.3	0.125	7.3	14.1	25.5	41.8	3391.0	0.805	1.0
b1[1,19]	17.8	0.112	4.77	10.1	17.2	28.4	1803.0	0.428	1.0
b1[1,20]	13.9	0.0721	3.71	8.08	13.4	22.2	2644.0	0.627	1.0
b1[1,21]	25.2	0.113	6.39	14.5	24.5	38.7	3205.0	0.761	1.0
b1[1,22]	33.3	0.114	7.22	20.4	32.8	48.1	4003.0	0.95	1.0
b1[1,23]	13.5	0.0515	3.07	8.51	13.2	20.1	3569.0	0.847	1.0
b1[1,24]	29.4	0.134	7.46	16.4	28.7	45.1	3092.0	0.734	1.0
b1[1,25]	11.9	0.0838	3.57	6.93	11.1	20.2	1819.0	0.432	1.0
b1[1,26]	25.1	0.104	6.28	14.4	24.3	38.4	3614.0	0.858	0.999
b1[1,27]	28.3	0.0998	6.06	17.8	27.7	41.1	3685.0	0.875	1.0
b1[1,28]	32.5	0.108	7.2	20.1	31.7	47.5	4425.0	1.05	1.0
b1[1,29]	27.7	0.0901	5.73	17.5	27.2	39.5	4054.0	0.962	1.0
b1[1,30]	1.08	0.0145	0.841	-0.279	0.985	2.73	3372.0	0.8	1.0
b1[1,31]	19.2	0.117	5.91	9.96	18.3	32.0	2545.0	0.604	1.0
b1[1,32]	11.3	0.0305	2.11	7.62	11.0	15.8	4790.0	1.14	1.0
b1[1,33]	20.2	0.0966	5.1	11.7	19.7	31.0	2783.0	0.66	1.0
b1[1,34]	34.7	0.109	7.38	21.6	33.9	49.9	4562.0	1.08	1.0
b1[1,35]	15.8	0.116	5.32	8.04	14.8	27.8	2090.0	0.496	1.0
b1[1,36]	6.7	0.0677	2.26	3.94	6.29	11.2	1119.0	0.265	1.0
b1[1,37]	1.84	0.013	0.854	0.437	1.74	3.61	4297.0	1.02	1.0
b1[1,38]	24.3	0.113	6.3	13.7	23.6	37.9	3134.0	0.744	1.0
b1[1,39]	2.26	0.0231	1.2	0.594	2.04	5.12	2706.0	0.642	1.0
b1[1,40]	0.509	0.0253	1.87	-3.49	0.492	4.17	5489.0	1.3	1.0
b1[1,41]	21.0	0.132	6.72	10.7	20.0	35.8	2577.0	0.611	1.0
b1[1,42]	2.02	0.0113	0.764	0.73	1.95	3.57	4568.0	1.08	1.0
b1[1,43]	20.6	0.0894	5.24	11.4	20.2	31.5	3436.0	0.815	1.0
b1[1,44]	20.6	0.0775	4.76	12.2	20.2	30.6	3769.0	0.894	1.0
b1[1,45]	14.4	0.0593	3.3	8.96	14.1	21.3	3100.0	0.736	1.0
b1[1,46]	34.9	0.111	7.24	22.0	34.4	49.7	4271.0	1.01	1.0
b1[1,47]	34.0	0.109	7.28	20.7	33.6	48.8	4495.0	1.07	1.0
b1[1,48]	13.6	0.105	4.65	6.87	12.8	24.4	1964.0	0.466	1.0
b1[1,49]	17.9	0.128	5.78	9.4	16.9	30.8	2032.0	0.482	1.0
b1[1,50]	15.1	0.0855	4.35	8.31	14.6	25.1	2590.0	0.615	1.0
b1[1,51]	5.38	0.0533	2.44	1.94	4.94	11.1	2100.0	0.498	1.0
b1[1,52]	28.9	0.0956	6.13	18.2	28.4	41.6	4112.0	0.976	1.0
b1[1,53]	30.9	0.121	7.15	18.3	30.3	45.7	3507.0	0.832	1.0
b1[1,54]	10.4	0.0902	3.83	5.32	9.63	19.5	1797.0	0.427	1.0
b1[1,55]	3.76	0.0313	1.63	0.688	3.7	6.92	2713.0	0.644	1.0
b1[1,56]	10.2	0.076	3.34	5.59	9.55	18.3	1935.0	0.459	1.0
b1[1,57]	25.5	0.133	7.3	12.9	24.7	41.3	3038.0	0.721	1.0
b1[1,58]	11.6	0.101	4.63	5.23	10.6	22.8	2081.0	0.494	1.0
b1[1,59]	28.8	0.111	7.05	16.7	28.1	43.4	4052.0	0.962	1.0
b1[1,60]	29.8	0.113	6.86	18.0	29.1	44.6	3670.0	0.871	1.0
b1[1,61]	13.0	0.117	4.88	6.19	12.1	24.4	1740.0	0.413	1.0
b1[1,62]	22.6	0.101	5.87	13.3	21.8	35.2	3398.0	0.806	1.0
b1[1,63]	16.7	0.136	6.14	7.4	15.7	30.6	2028.0	0.481	1.0
b1[1,64]	27.7	0.118	6.88	16.0	27.1	42.5	3367.0	0.799	1.0
b1[1,65]	5.87	0.0284	1.61	3.27	5.67	9.33	3233.0	0.767	1.0
b1[1,66]	9.55	0.0708	3.19	4.8	9.01	16.8	2033.0	0.482	1.0
b1[1,67]	30.3	0.138	7.99	15.9	29.8	46.6	3327.0	0.79	1.0
b1[1,68]	7.89	0.0261	1.75	4.75	7.72	11.5	4502.0	1.07	1.0
b1[1,69]	15.1	0.0937	4.48	8.53	14.3	25.5	2288.0	0.543	1.0
b1[1,70]	7.07	0.0703	2.93	3.23	6.38	14.3	1740.0	0.413	1.0
b1[1,71]	19.2	0.0911	4.99	11.2	18.5	30.3	2995.0	0.711	1.0
b1[1,72]	34.7	0.11	7.47	21.2	34.2	50.3	4623.0	1.1	1.0
b1[1,73]	24.3	0.111	6.25	13.7	23.7	37.3	3152.0	0.748	1.0
b1[1,74]	19.6	0.0985	5.28	11.2	18.9	31.1	2874.0	0.682	1.0
