,cond,resp,choice,fdbk_sound_off,correct,rt,subn,cuepress,cuert
144,Escape,Go,1,1.0,1.0,0.6684460639953613,124,,
145,Escape,Go,1,1.0,1.0,0.48094701766967773,124,,
146,Avoid,NoGo,0,0.0,1.0,,124,,
147,Escape,NoGo,0,1.0,1.0,,124,,
148,Avoid,NoGo,0,1.0,1.0,,124,,
149,Escape,NoGo,0,0.0,1.0,,124,,
150,Avoid,Go,1,1.0,1.0,0.4943819046020508,124,,
151,Avoid,Go,1,1.0,1.0,0.360461950302124,124,,
152,Avoid,NoGo,0,1.0,1.0,,124,,
153,Escape,Go,1,1.0,1.0,0.9897439479827881,124,,
154,Avoid,Go,1,1.0,1.0,1.3511028289794922,124,,
155,Escape,Go,1,0.0,1.0,0.6416599750518799,124,,
156,Avoid,Go,1,1.0,1.0,1.0968248844146729,124,,
157,Escape,NoGo,0,1.0,1.0,,124,,
158,Escape,NoGo,0,1.0,1.0,,124,,
159,Avoid,NoGo,0,1.0,1.0,,124,,
160,Avoid,Go,1,1.0,1.0,0.6015210151672363,124,,
161,Escape,Go,1,1.0,1.0,0.6683249473571777,124,,
162,Avoid,NoGo,0,1.0,1.0,,124,,
163,Escape,NoGo,0,1.0,1.0,,124,,
164,Escape,NoGo,0,0.0,1.0,,124,,
165,Avoid,Go,1,1.0,1.0,0.8023531436920166,124,,
166,Avoid,NoGo,0,1.0,1.0,,124,,
167,Escape,Go,1,0.0,1.0,0.7754738330841064,124,,
168,Escape,NoGo,0,1.0,1.0,,124,,
169,Avoid,NoGo,0,0.0,1.0,,124,,
170,Avoid,Go,1,1.0,1.0,1.1103019714355469,124,,
171,Avoid,Go,1,0.0,1.0,0.6149218082427979,124,,
172,Avoid,NoGo,0,1.0,1.0,,124,,
173,Escape,Go,1,1.0,1.0,1.1503911018371582,124,,
174,Escape,Go,1,1.0,1.0,0.6952018737792969,124,,
175,Escape,NoGo,0,1.0,1.0,,124,,
176,Avoid,NoGo,0,1.0,1.0,,124,,
177,Avoid,Go,1,0.0,1.0,1.0835800170898438,124,,
178,Escape,Go,1,1.0,1.0,0.654994010925293,124,,
179,Escape,Go,1,1.0,1.0,0.3057701587677002,124,,
180,Avoid,NoGo,0,1.0,1.0,,124,,
181,Escape,NoGo,0,1.0,1.0,,124,,
182,Escape,NoGo,0,1.0,1.0,,124,,
183,Avoid,Go,1,1.0,1.0,0.32034802436828613,124,,
184,Escape,Go,1,1.0,1.0,0.45426106452941895,124,,
185,Escape,NoGo,0,1.0,1.0,,124,,
186,Avoid,Go,1,1.0,1.0,0.3471829891204834,124,,
187,Escape,NoGo,0,0.0,1.0,,124,,
188,Escape,Go,1,0.0,1.0,0.8290979862213135,124,,
189,Avoid,NoGo,0,1.0,1.0,,124,,
190,Avoid,Go,1,1.0,1.0,0.2935209274291992,124,,
191,Avoid,NoGo,0,1.0,1.0,,124,,
192,Avoid,NoGo,0,0.0,1.0,,124,,
193,Avoid,Go,1,1.0,1.0,0.7353689670562744,124,,
194,Avoid,Go,1,1.0,1.0,0.7354199886322021,124,,
195,Escape,NoGo,0,1.0,1.0,,124,,
196,Escape,Go,1,1.0,1.0,0.494232177734375,124,,
197,Escape,NoGo,0,1.0,1.0,,124,,
198,Avoid,NoGo,0,1.0,1.0,,124,,
199,Escape,Go,1,1.0,1.0,0.6952009201049805,124,,
200,Avoid,Go,1,1.0,1.0,1.5387349128723145,124,,
201,Escape,Go,1,1.0,1.0,1.0164940357208252,124,,
202,Avoid,NoGo,0,1.0,1.0,,124,,
203,Escape,NoGo,0,1.0,1.0,,124,,
204,Avoid,Go,1,1.0,1.0,1.096708059310913,124,,
205,Escape,NoGo,0,0.0,1.0,,124,,
206,Escape,Go,1,0.0,1.0,0.7351968288421631,124,,
207,Avoid,NoGo,0,1.0,1.0,,124,,
208,Avoid,NoGo,0,1.0,1.0,,124,,
209,Escape,Go,1,1.0,1.0,0.5886270999908447,124,,
210,Avoid,Go,1,1.0,1.0,0.46761584281921387,124,,
211,Escape,Go,1,1.0,1.0,0.5746541023254395,124,,
212,Avoid,Go,1,1.0,1.0,0.2935919761657715,124,,
213,Escape,NoGo,0,1.0,1.0,,124,,
214,Avoid,NoGo,0,0.0,1.0,,124,,
215,Escape,NoGo,0,1.0,1.0,,124,,
216,Avoid,Go,1,0.0,1.0,0.7889730930328369,124,,
217,Escape,NoGo,0,1.0,1.0,,124,,
218,Avoid,Go,1,1.0,1.0,0.7086060047149658,124,,
219,Escape,Go,1,1.0,1.0,0.6549839973449707,124,,
220,Avoid,NoGo,0,1.0,1.0,,124,,
221,Avoid,NoGo,0,1.0,1.0,,124,,
222,Escape,NoGo,0,1.0,1.0,,124,,
223,Escape,Go,1,1.0,1.0,0.49443697929382324,124,,
224,Escape,Go,1,1.0,1.0,0.3069329261779785,124,,
225,Escape,NoGo,0,0.0,1.0,,124,,
226,Avoid,NoGo,0,1.0,1.0,,124,,
227,Avoid,Go,1,1.0,1.0,0.3336310386657715,124,,
228,Escape,NoGo,0,1.0,1.0,,124,,
229,Avoid,NoGo,0,1.0,1.0,,124,,
230,Escape,Go,1,0.0,1.0,0.29357099533081055,124,,
231,Avoid,Go,1,1.0,1.0,1.1637589931488037,124,,
232,Avoid,Go,1,1.0,1.0,0.40065598487854004,124,,
233,Escape,Go,1,1.0,1.0,0.3872339725494385,124,,
234,Avoid,NoGo,0,1.0,1.0,,124,,
235,Escape,NoGo,0,1.0,1.0,,124,,
236,Avoid,Go,1,0.0,1.0,0.8425219058990479,124,,
237,Escape,NoGo,0,1.0,1.0,,124,,
238,Escape,Go,1,1.0,1.0,1.4048140048980713,124,,
239,Avoid,NoGo,0,0.0,1.0,,124,,
0,Escape,Go,1,1.0,1.0,0.5472779273986816,125,,
1,Avoid,Go,0,0.0,0.0,,125,,
2,Avoid,NoGo,0,1.0,1.0,,125,,
3,Escape,NoGo,1,0.0,0.0,0.4140598773956299,125,,
4,Escape,NoGo,0,0.0,1.0,,125,,
5,Avoid,NoGo,0,1.0,1.0,,125,,
6,Escape,Go,1,0.0,1.0,0.4006810188293457,125,,
7,Avoid,Go,1,1.0,1.0,0.9628939628601074,125,,
8,Escape,Go,0,0.0,0.0,,125,,
9,Avoid,NoGo,0,0.0,1.0,,125,,
10,Escape,NoGo,1,0.0,0.0,0.4810171127319336,125,,
11,Escape,Go,1,1.0,1.0,1.0968818664550781,125,,
12,Avoid,Go,1,0.0,1.0,0.9361369609832764,125,,
13,Avoid,NoGo,1,0.0,0.0,0.788999080657959,125,,
14,Escape,NoGo,0,1.0,1.0,,125,,
15,Avoid,Go,0,0.0,0.0,,125,,
16,Escape,NoGo,0,1.0,1.0,,125,,
17,Avoid,Go,1,0.0,1.0,0.5211539268493652,125,,
18,Escape,Go,1,1.0,1.0,1.3377749919891357,125,,
19,Escape,NoGo,0,1.0,1.0,,125,,
20,Avoid,NoGo,1,0.0,0.0,1.6859841346740723,125,,
21,Avoid,Go,1,1.0,1.0,1.0968329906463623,125,,
22,Avoid,NoGo,0,1.0,1.0,,125,,
23,Escape,Go,1,1.0,1.0,0.36047792434692383,125,,
24,Escape,NoGo,0,0.0,1.0,,125,,
25,Avoid,NoGo,0,1.0,1.0,,125,,
26,Avoid,NoGo,0,1.0,1.0,,125,,
27,Avoid,Go,0,0.0,0.0,,125,,
28,Escape,Go,1,1.0,1.0,0.33368921279907227,125,,
29,Avoid,Go,0,0.0,0.0,,125,,
30,Escape,NoGo,0,1.0,1.0,,125,,
31,Escape,Go,1,0.0,1.0,0.7755100727081299,125,,
32,Escape,Go,1,1.0,1.0,0.4139680862426758,125,,
33,Avoid,Go,1,1.0,1.0,1.9135260581970215,125,,
34,Avoid,NoGo,0,1.0,1.0,,125,,
35,Avoid,Go,1,1.0,1.0,0.2803618907928467,125,,
36,Escape,Go,1,1.0,1.0,0.29350805282592773,125,,
37,Avoid,NoGo,0,0.0,1.0,,125,,
38,Escape,NoGo,0,1.0,1.0,,125,,
39,Escape,NoGo,0,1.0,1.0,,125,,
40,Escape,NoGo,0,0.0,1.0,,125,,
41,Escape,Go,1,0.0,1.0,0.3069448471069336,125,,
42,Escape,NoGo,0,1.0,1.0,,125,,
43,Avoid,NoGo,0,1.0,1.0,,125,,
44,Avoid,Go,1,1.0,1.0,0.3471240997314453,125,,
45,Escape,Go,1,1.0,1.0,0.2533388137817383,125,,
46,Avoid,NoGo,0,1.0,1.0,,125,,
47,Avoid,Go,1,1.0,1.0,0.4542508125305176,125,,
48,Escape,Go,1,1.0,1.0,0.26668286323547363,125,,
49,Avoid,Go,1,1.0,1.0,0.8156609535217285,125,,
50,Avoid,NoGo,0,1.0,1.0,,125,,
51,Escape,Go,1,1.0,1.0,0.26675891876220703,125,,
52,Escape,NoGo,0,1.0,1.0,,125,,
53,Escape,NoGo,0,1.0,1.0,,125,,
54,Avoid,Go,1,1.0,1.0,0.37369394302368164,125,,
55,Avoid,NoGo,0,0.0,1.0,,125,,
56,Escape,NoGo,0,1.0,1.0,,125,,
57,Escape,NoGo,0,1.0,1.0,,125,,
58,Escape,Go,1,1.0,1.0,0.23999786376953125,125,,
59,Avoid,Go,1,0.0,1.0,0.3069570064544678,125,,
60,Avoid,NoGo,0,1.0,1.0,,125,,
61,Escape,Go,1,1.0,1.0,0.36040496826171875,125,,
62,Avoid,NoGo,0,1.0,1.0,,125,,
63,Avoid,Go,1,1.0,1.0,0.32014894485473633,125,,
64,Escape,NoGo,0,0.0,1.0,,125,,
65,Avoid,NoGo,0,1.0,1.0,,125,,
66,Avoid,NoGo,0,1.0,1.0,,125,,
67,Escape,Go,1,1.0,1.0,0.6148929595947266,125,,
68,Escape,NoGo,0,1.0,1.0,,125,,
69,Avoid,Go,1,1.0,1.0,0.7354040145874023,125,,
70,Avoid,Go,1,1.0,1.0,0.3738589286804199,125,,
71,Escape,Go,1,0.0,1.0,0.2801530361175537,125,,
72,Escape,Go,1,1.0,1.0,0.33351802825927734,125,,
73,Escape,NoGo,0,1.0,1.0,,125,,
74,Avoid,NoGo,0,0.0,1.0,,125,,
75,Escape,NoGo,0,1.0,1.0,,125,,
76,Avoid,Go,1,0.0,1.0,0.4676060676574707,125,,
77,Avoid,NoGo,0,1.0,1.0,,125,,
78,Escape,Go,1,1.0,1.0,0.5746960639953613,125,,
79,Avoid,Go,1,1.0,1.0,0.2801401615142822,125,,
80,Avoid,NoGo,0,1.0,1.0,,125,,
81,Escape,NoGo,0,1.0,1.0,,125,,
82,Escape,Go,1,1.0,1.0,0.293485164642334,125,,
83,Avoid,Go,1,1.0,1.0,0.49441003799438477,125,,
84,Avoid,Go,1,1.0,1.0,0.32028913497924805,125,,
85,Avoid,NoGo,0,1.0,1.0,,125,,
86,Escape,NoGo,0,0.0,1.0,,125,,
87,Escape,Go,1,1.0,1.0,0.34711289405822754,125,,
88,Avoid,Go,1,1.0,1.0,0.6952340602874756,125,,
89,Avoid,NoGo,0,1.0,1.0,,125,,
90,Escape,NoGo,0,1.0,1.0,,125,,
91,Escape,Go,1,0.0,1.0,0.30689406394958496,125,,
92,Escape,NoGo,0,1.0,1.0,,125,,
93,Escape,Go,1,1.0,1.0,0.9228410720825195,125,,
94,Avoid,Go,1,0.0,1.0,0.6015300750732422,125,,
95,Avoid,NoGo,0,1.0,1.0,,125,,
96,Avoid,NoGo,0,0.0,1.0,,125,,
97,Escape,NoGo,0,1.0,1.0,,125,,
98,Escape,NoGo,0,0.0,1.0,,125,,
99,Avoid,Go,1,1.0,1.0,1.1772310733795166,125,,
100,Escape,Go,1,1.0,1.0,0.25333499908447266,125,,
101,Escape,Go,1,1.0,1.0,0.40065479278564453,125,,
102,Avoid,Go,1,1.0,1.0,0.6952118873596191,125,,
103,Avoid,NoGo,0,1.0,1.0,,125,,
104,Escape,NoGo,0,1.0,1.0,,125,,
105,Avoid,NoGo,0,1.0,1.0,,125,,
106,Escape,Go,1,1.0,1.0,0.5345699787139893,125,,
107,Avoid,NoGo,0,0.0,1.0,,125,,
108,Escape,Go,1,1.0,1.0,0.32013702392578125,125,,
109,Escape,NoGo,0,1.0,1.0,,125,,
110,Avoid,Go,1,0.0,1.0,0.8290700912475586,125,,
111,Avoid,Go,1,1.0,1.0,0.8558919429779053,125,,
112,Escape,Go,1,1.0,1.0,0.2666809558868408,125,,
113,Escape,NoGo,0,1.0,1.0,,125,,
114,Avoid,Go,1,1.0,1.0,0.8690941333770752,125,,
115,Avoid,NoGo,0,1.0,1.0,,125,,
116,Escape,NoGo,0,1.0,1.0,,125,,
117,Escape,Go,1,0.0,1.0,0.3069000244140625,125,,
118,Avoid,NoGo,0,1.0,1.0,,125,,
119,Avoid,Go,1,1.0,1.0,0.4811131954193115,125,,
120,Escape,Go,1,1.0,1.0,0.5077860355377197,125,,
121,Avoid,Go,1,0.0,1.0,0.4274129867553711,125,,
122,Escape,NoGo,0,1.0,1.0,,125,,
123,Escape,NoGo,0,1.0,1.0,,125,,
124,Avoid,Go,1,1.0,1.0,0.5479590892791748,125,,
125,Escape,Go,1,1.0,1.0,0.6951727867126465,125,,
126,Avoid,NoGo,0,1.0,1.0,,125,,
127,Avoid,NoGo,0,0.0,1.0,,125,,
128,Escape,NoGo,0,1.0,1.0,,125,,
129,Avoid,NoGo,0,1.0,1.0,,125,,
130,Avoid,NoGo,0,1.0,1.0,,125,,
131,Escape,Go,1,0.0,1.0,1.1636078357696533,125,,
132,Escape,Go,1,1.0,1.0,0.8558189868927002,125,,
133,Avoid,Go,1,1.0,1.0,0.9897239208221436,125,,
134,Escape,NoGo,0,1.0,1.0,,125,,
135,Avoid,Go,1,1.0,1.0,0.7488119602203369,125,,
136,Escape,NoGo,0,0.0,1.0,,125,,
137,Avoid,NoGo,0,1.0,1.0,,125,,
138,Avoid,Go,1,0.0,1.0,0.3203439712524414,125,,
139,Avoid,NoGo,0,1.0,1.0,,125,,
140,Escape,Go,1,1.0,1.0,0.30695414543151855,125,,
141,Avoid,Go,1,1.0,1.0,0.26676511764526367,125,,
142,Escape,Go,1,1.0,1.0,0.2669839859008789,125,,
143,Escape,NoGo,0,1.0,1.0,,125,,
144,Escape,NoGo,0,1.0,1.0,,125,,
145,Escape,Go,1,1.0,1.0,0.293565034866333,125,,
146,Avoid,NoGo,0,0.0,1.0,,125,,
147,Avoid,NoGo,0,1.0,1.0,,125,,
148,Escape,Go,1,1.0,1.0,0.2801399230957031,125,,
149,Avoid,Go,1,1.0,1.0,0.3068959712982178,125,,
150,Avoid,Go,1,1.0,1.0,0.36060285568237305,125,,
151,Escape,NoGo,0,0.0,1.0,,125,,
152,Avoid,NoGo,0,1.0,1.0,,125,,
153,Avoid,Go,1,1.0,1.0,0.3067481517791748,125,,
154,Avoid,NoGo,0,1.0,1.0,,125,,
155,Escape,Go,1,0.0,1.0,1.6858739852905273,125,,
156,Escape,NoGo,0,1.0,1.0,,125,,
157,Avoid,Go,1,1.0,1.0,0.2533531188964844,125,,
158,Escape,Go,1,1.0,1.0,0.2534019947052002,125,,
159,Escape,NoGo,0,1.0,1.0,,125,,
160,Escape,Go,1,1.0,1.0,0.3068580627441406,125,,
161,Avoid,NoGo,0,1.0,1.0,,125,,
162,Avoid,Go,1,1.0,1.0,0.5480589866638184,125,,
163,Escape,NoGo,0,0.0,1.0,,125,,
164,Escape,NoGo,0,1.0,1.0,,125,,
165,Escape,Go,1,0.0,1.0,0.5211689472198486,125,,
166,Avoid,NoGo,0,1.0,1.0,,125,,
167,Avoid,Go,1,1.0,1.0,0.975898027420044,125,1.0,0.8821728229522705
168,Avoid,Go,1,1.0,1.0,0.2801368236541748,125,,
169,Escape,Go,1,1.0,1.0,0.46767401695251465,125,,
170,Escape,NoGo,0,1.0,1.0,,125,,
171,Escape,NoGo,0,1.0,1.0,,125,,
172,Escape,Go,1,1.0,1.0,1.110257863998413,125,,
173,Avoid,NoGo,0,0.0,1.0,,125,,
174,Avoid,Go,1,0.0,1.0,0.3202941417694092,125,,
175,Avoid,NoGo,0,1.0,1.0,,125,,
176,Escape,NoGo,0,1.0,1.0,,125,,
177,Avoid,Go,1,1.0,1.0,0.8291518688201904,125,,
178,Avoid,NoGo,0,1.0,1.0,,125,,
179,Avoid,NoGo,0,1.0,1.0,,125,,
180,Escape,Go,1,1.0,1.0,0.8826320171356201,125,,
181,Avoid,Go,1,0.0,1.0,1.0835449695587158,125,,
182,Escape,Go,1,1.0,1.0,0.2935018539428711,125,,
183,Escape,NoGo,0,1.0,1.0,,125,,
184,Escape,Go,1,0.0,1.0,0.7622320652008057,125,,
185,Avoid,NoGo,0,1.0,1.0,,125,,
186,Avoid,Go,1,1.0,1.0,0.2532069683074951,125,,
187,Escape,NoGo,0,1.0,1.0,,125,,
188,Avoid,Go,1,1.0,1.0,0.32036900520324707,125,,
189,Avoid,NoGo,0,1.0,1.0,,125,,
190,Escape,NoGo,0,0.0,1.0,,125,,
191,Escape,Go,1,1.0,1.0,0.30692601203918457,125,,
192,Avoid,NoGo,0,1.0,1.0,,125,,
193,Avoid,NoGo,0,0.0,1.0,,125,,
194,Avoid,Go,1,1.0,1.0,0.18642210960388184,125,,
195,Escape,Go,1,1.0,1.0,0.3337280750274658,125,,
196,Escape,Go,1,1.0,1.0,0.34688305854797363,125,,
197,Escape,NoGo,0,1.0,1.0,,125,,
198,Escape,NoGo,0,1.0,1.0,,125,,
199,Avoid,Go,1,1.0,1.0,0.4140591621398926,125,,
200,Avoid,NoGo,0,1.0,1.0,,125,,
201,Avoid,Go,1,1.0,1.0,0.3337740898132324,125,,
202,Escape,Go,1,1.0,1.0,0.30689096450805664,125,,
203,Avoid,Go,1,1.0,1.0,0.30707812309265137,125,,
204,Escape,NoGo,0,0.0,1.0,,125,,
205,Escape,Go,1,0.0,1.0,1.4183080196380615,125,,
206,Avoid,NoGo,0,1.0,1.0,,125,,
207,Escape,NoGo,0,1.0,1.0,,125,,
208,Avoid,Go,1,1.0,1.0,0.307175874710083,125,,
209,Avoid,Go,1,1.0,1.0,0.28013086318969727,125,,
210,Avoid,NoGo,0,0.0,1.0,,125,,
211,Escape,NoGo,0,1.0,1.0,,125,,
212,Escape,Go,1,1.0,1.0,0.28017497062683105,125,,
213,Avoid,NoGo,0,1.0,1.0,,125,,
214,Escape,NoGo,0,1.0,1.0,,125,,
215,Escape,Go,1,1.0,1.0,0.3070051670074463,125,,
216,Avoid,Go,1,1.0,1.0,1.096714973449707,125,,
217,Avoid,Go,1,0.0,1.0,0.2801351547241211,125,,
218,Avoid,NoGo,0,1.0,1.0,,125,,
219,Escape,Go,1,1.0,1.0,0.3337080478668213,125,,
220,Avoid,NoGo,0,1.0,1.0,,125,,
221,Escape,Go,1,1.0,1.0,0.25333404541015625,125,,
222,Escape,NoGo,0,1.0,1.0,,125,,
223,Escape,NoGo,0,1.0,1.0,,125,,
224,Avoid,NoGo,0,1.0,1.0,,125,,
225,Avoid,NoGo,0,1.0,1.0,,125,,
226,Escape,NoGo,0,0.0,1.0,,125,,
227,Escape,Go,1,0.0,1.0,0.7086219787597656,125,,
228,Escape,Go,1,1.0,1.0,0.574721097946167,125,,
229,Avoid,Go,1,1.0,1.0,0.3603849411010742,125,,
230,Escape,NoGo,0,1.0,1.0,,125,,
231,Avoid,Go,1,1.0,1.0,0.3337531089782715,125,,
232,Avoid,NoGo,0,1.0,1.0,,125,,
233,Escape,Go,1,1.0,1.0,0.29349803924560547,125,,
234,Avoid,Go,1,1.0,1.0,0.28001999855041504,125,,
235,Avoid,NoGo,0,0.0,1.0,,125,,
236,Avoid,Go,1,0.0,1.0,0.33373022079467773,125,,
237,Escape,Go,1,1.0,1.0,0.2801361083984375,125,,
238,Escape,NoGo,0,1.0,1.0,,125,,
239,Escape,NoGo,0,1.0,1.0,,125,,
0,Avoid,Go,0,0.0,0.0,,126,,
1,Escape,Go,0,1.0,0.0,,126,,
2,Avoid,NoGo,1,0.0,0.0,0.6950130462646484,126,,
3,Escape,NoGo,0,1.0,1.0,,126,,
4,Avoid,NoGo,0,1.0,1.0,,126,,
5,Escape,NoGo,1,1.0,0.0,0.8156759738922119,126,,
6,Escape,Go,0,0.0,0.0,,126,,
7,Avoid,Go,1,1.0,1.0,1.3245079517364502,126,,
8,Escape,NoGo,0,1.0,1.0,,126,,
9,Escape,Go,1,1.0,1.0,0.5345587730407715,126,,
10,Escape,NoGo,0,1.0,1.0,,126,,
11,Escape,Go,1,1.0,1.0,0.34705615043640137,126,,
12,Avoid,Go,1,0.0,1.0,0.5747618675231934,126,,
13,Avoid,Go,1,1.0,1.0,0.4006309509277344,126,,
14,Avoid,NoGo,0,1.0,1.0,,126,,
15,Avoid,NoGo,0,0.0,1.0,,126,,
16,Escape,Go,1,1.0,1.0,1.4047679901123047,126,,
17,Avoid,Go,1,0.0,1.0,0.3473799228668213,126,,
18,Avoid,NoGo,0,1.0,1.0,,126,,
19,Avoid,Go,1,1.0,1.0,0.5211541652679443,126,,
20,Escape,NoGo,0,1.0,1.0,,126,,
21,Escape,Go,1,1.0,1.0,0.3469879627227783,126,,
22,Escape,NoGo,0,1.0,1.0,,126,,
23,Avoid,NoGo,0,1.0,1.0,,126,,
24,Escape,NoGo,0,0.0,1.0,,126,,
25,Escape,Go,1,0.0,1.0,0.3739280700683594,126,,
26,Avoid,NoGo,0,1.0,1.0,,126,,
27,Avoid,Go,1,1.0,1.0,0.3610718250274658,126,,
28,Avoid,Go,1,1.0,1.0,0.38727307319641113,126,,
29,Avoid,NoGo,0,1.0,1.0,,126,,
30,Escape,Go,1,1.0,1.0,0.30686402320861816,126,,
31,Escape,NoGo,0,1.0,1.0,,126,,
32,Escape,Go,1,1.0,1.0,0.33393001556396484,126,,
33,Avoid,Go,1,1.0,1.0,0.628227949142456,126,,
34,Avoid,NoGo,0,1.0,1.0,,126,,
35,Avoid,NoGo,0,0.0,1.0,,126,,
36,Escape,NoGo,0,1.0,1.0,,126,,
37,Escape,Go,1,1.0,1.0,0.36052918434143066,126,,
38,Escape,NoGo,0,1.0,1.0,,126,,
39,Avoid,Go,1,1.0,1.0,0.4274578094482422,126,,
40,Escape,Go,1,1.0,1.0,0.42739009857177734,126,,
41,Escape,NoGo,0,0.0,1.0,,126,,
42,Escape,NoGo,0,1.0,1.0,,126,,
43,Avoid,Go,1,1.0,1.0,0.7755529880523682,126,,
44,Avoid,NoGo,0,1.0,1.0,,126,,
45,Escape,Go,1,0.0,1.0,0.46760010719299316,126,,
46,Avoid,Go,1,1.0,1.0,0.36046791076660156,126,,
47,Avoid,NoGo,0,1.0,1.0,,126,,
48,Escape,NoGo,0,1.0,1.0,,126,,
49,Escape,NoGo,0,1.0,1.0,,126,,
50,Escape,Go,1,1.0,1.0,0.42744898796081543,126,,
51,Avoid,NoGo,0,1.0,1.0,,126,,
52,Avoid,Go,1,1.0,1.0,0.6282238960266113,126,,
53,Escape,Go,1,1.0,1.0,0.6416671276092529,126,,
54,Avoid,NoGo,0,0.0,1.0,,126,,
55,Avoid,Go,1,1.0,1.0,0.8291239738464355,126,,
56,Avoid,Go,1,0.0,1.0,0.37390708923339844,126,,
57,Escape,NoGo,0,1.0,1.0,,126,,
58,Avoid,NoGo,0,1.0,1.0,,126,,
59,Avoid,NoGo,0,1.0,1.0,,126,,
60,Avoid,Go,1,1.0,1.0,0.49442005157470703,126,,
61,Escape,Go,1,1.0,1.0,0.8424811363220215,126,,
62,Escape,Go,1,1.0,1.0,0.3469967842102051,126,,
63,Escape,NoGo,0,1.0,1.0,,126,,
64,Escape,Go,1,1.0,1.0,0.6416420936584473,126,,
65,Escape,NoGo,0,0.0,1.0,,126,,
66,Avoid,NoGo,0,1.0,1.0,,126,,
67,Avoid,Go,1,1.0,1.0,0.37388014793395996,126,,
68,Avoid,NoGo,0,1.0,1.0,,126,,
69,Avoid,Go,1,1.0,1.0,0.3873119354248047,126,,
70,Escape,NoGo,0,1.0,1.0,,126,,
71,Escape,Go,1,0.0,1.0,0.4676201343536377,126,,
72,Avoid,NoGo,0,0.0,1.0,,126,,
73,Avoid,NoGo,0,1.0,1.0,,126,,
74,Avoid,Go,1,0.0,1.0,0.4944179058074951,126,,
75,Escape,Go,1,1.0,1.0,0.3872799873352051,126,,
76,Avoid,Go,1,1.0,1.0,0.9361929893493652,126,,
77,Escape,NoGo,0,1.0,1.0,,126,,
78,Escape,NoGo,0,1.0,1.0,,126,,
79,Escape,Go,1,1.0,1.0,0.7353909015655518,126,,
80,Avoid,Go,1,1.0,1.0,0.534480094909668,126,,
81,Avoid,NoGo,0,1.0,1.0,,126,,
82,Escape,NoGo,0,0.0,1.0,,126,,
83,Escape,NoGo,0,1.0,1.0,,126,,
84,Escape,Go,1,1.0,1.0,0.6684341430664062,126,,
85,Escape,Go,1,1.0,1.0,0.4272589683532715,126,,
86,Avoid,NoGo,0,1.0,1.0,,126,,
87,Avoid,Go,1,1.0,1.0,0.4140329360961914,126,,
88,Avoid,Go,1,0.0,1.0,1.8198668956756592,126,,
89,Escape,NoGo,0,1.0,1.0,,126,,
90,Escape,NoGo,0,1.0,1.0,,126,,
91,Escape,Go,1,0.0,1.0,0.5881240367889404,126,,
92,Avoid,NoGo,0,1.0,1.0,,126,,
93,Avoid,NoGo,0,1.0,1.0,,126,,
94,Escape,Go,1,1.0,1.0,0.5346078872680664,126,,
95,Avoid,Go,1,1.0,1.0,0.9227859973907471,126,,
96,Avoid,Go,1,1.0,1.0,0.5745530128479004,126,,
97,Escape,Go,1,1.0,1.0,0.6147139072418213,126,,
98,Avoid,Go,1,1.0,1.0,0.5211479663848877,126,,
99,Escape,NoGo,0,1.0,1.0,,126,,
100,Escape,Go,1,1.0,1.0,0.37381911277770996,126,,
101,Escape,NoGo,0,0.0,1.0,,126,,
102,Avoid,NoGo,0,0.0,1.0,,126,,
103,Avoid,NoGo,0,1.0,1.0,,126,,
104,Escape,Go,1,1.0,1.0,0.9495930671691895,126,,
105,Avoid,Go,1,1.0,1.0,0.38730502128601074,126,,
106,Escape,NoGo,0,1.0,1.0,,126,,
107,Escape,NoGo,0,1.0,1.0,,126,,
108,Avoid,NoGo,0,0.0,1.0,,126,,
109,Avoid,NoGo,0,1.0,1.0,,126,,
110,Avoid,Go,1,0.0,1.0,0.5879158973693848,126,,
111,Escape,Go,1,1.0,1.0,0.49436116218566895,126,,
112,Avoid,Go,1,1.0,1.0,0.681771993637085,126,,
113,Avoid,NoGo,0,1.0,1.0,,126,,
114,Avoid,Go,1,1.0,1.0,0.5479509830474854,126,,
115,Escape,NoGo,0,1.0,1.0,,126,,
116,Avoid,NoGo,0,1.0,1.0,,126,,
117,Escape,Go,1,0.0,1.0,0.7220079898834229,126,,
118,Escape,NoGo,0,1.0,1.0,,126,,
119,Escape,Go,1,1.0,1.0,0.9095630645751953,126,,
120,Escape,Go,1,1.0,1.0,0.8159260749816895,126,,
121,Escape,Go,1,1.0,1.0,0.9495491981506348,126,,
122,Avoid,Go,1,0.0,1.0,0.5077240467071533,126,,
123,Escape,NoGo,0,1.0,1.0,,126,,
124,Avoid,NoGo,0,0.0,1.0,,126,,
125,Avoid,Go,1,1.0,1.0,0.5879101753234863,126,,
126,Avoid,NoGo,0,1.0,1.0,,126,,
127,Escape,NoGo,0,1.0,1.0,,126,,
128,Escape,NoGo,0,1.0,1.0,,126,,
129,Avoid,NoGo,0,1.0,1.0,,126,,
130,Escape,NoGo,0,1.0,1.0,,126,,
131,Escape,Go,1,1.0,1.0,1.0967881679534912,126,,
132,Escape,Go,1,0.0,1.0,0.5746569633483887,126,,
133,Avoid,Go,1,1.0,1.0,0.7219719886779785,126,,
134,Avoid,Go,1,1.0,1.0,0.3605198860168457,126,,
135,Avoid,NoGo,0,1.0,1.0,,126,,
136,Avoid,NoGo,0,1.0,1.0,,126,,
137,Escape,NoGo,0,0.0,1.0,,126,,
