name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"theta_pr[3,39]",0.779,0.0104,0.433,0.119,0.755,1.54,1721,0.675,1.00
"theta_pr[3,40]",-0.246,0.0104,0.433,-0.955,-0.256,0.482,1722,0.675,1.00
"theta_pr[3,41]",-0.387,0.0123,0.426,-1.07,-0.396,0.323,1208,0.473,1.00
"theta_pr[3,42]",-1.50,0.0165,0.573,-2.47,-1.51,-0.592,1206,0.473,1.00
"theta_pr[3,43]",0.559,0.0161,0.546,-0.192,0.485,1.59,1145,0.449,1.00
"theta_pr[3,44]",0.496,0.0102,0.376,-0.125,0.496,1.15,1349,0.529,1.00
"theta_pr[3,45]",-1.38,0.0198,0.822,-2.66,-1.40,0.0220,1726,0.677,1.00
"theta_pr[3,46]",-0.295,0.0164,0.554,-1.09,-0.347,0.685,1147,0.450,1.00
"theta_pr[3,47]",0.379,0.0187,0.608,-0.449,0.283,1.54,1062,0.416,1.00
"theta_pr[3,48]",-1.13,0.0105,0.485,-1.93,-1.10,-0.379,2141,0.839,1.00
