name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a1[1,81]",0.578,0.00213,0.131,0.364,0.577,0.797,3768,0.430,1.000
"a1[1,82]",0.454,0.00259,0.157,0.213,0.443,0.732,3675,0.419,1.00
"a1[1,83]",0.540,0.00368,0.195,0.198,0.551,0.845,2798,0.319,1.00
"a1[1,84]",0.731,0.00354,0.177,0.397,0.762,0.966,2507,0.286,1.00
"a1[1,85]",0.155,0.00847,0.200,0.0101,0.0633,0.633,558,0.0637,1.01
"a1[1,86]",0.491,0.00205,0.135,0.290,0.480,0.739,4386,0.500,1.000
"a1[1,87]",0.651,0.00346,0.191,0.309,0.666,0.931,3040,0.347,1.00
"a1[1,88]",0.223,0.00295,0.138,0.0466,0.201,0.489,2193,0.250,1.00
"a1[1,89]",0.566,0.00529,0.224,0.183,0.579,0.907,1787,0.204,1.00
"a1[1,90]",0.306,0.00205,0.132,0.120,0.288,0.551,4139,0.472,1.00
"a1[1,91]",0.203,0.00199,0.0931,0.0800,0.188,0.379,2188,0.250,1.000
"a1[1,92]",0.179,0.00226,0.0896,0.0692,0.162,0.350,1567,0.179,1.00
"a1[1,93]",0.171,0.00183,0.0931,0.0634,0.148,0.353,2578,0.294,0.999
"a1[1,94]",0.165,0.00440,0.182,0.00408,0.0922,0.551,1701,0.194,1.00
"a1[1,95]",0.260,0.00767,0.229,0.0343,0.170,0.742,888,0.101,1.00
"a1[1,96]",0.788,0.00492,0.181,0.414,0.838,0.981,1346,0.154,1.00
"a1[1,97]",0.183,0.0110,0.193,0.0334,0.102,0.664,306,0.0349,1.01
"a1[1,98]",0.794,0.00301,0.138,0.526,0.817,0.973,2095,0.239,1.00
"a1[1,99]",0.401,0.00200,0.133,0.199,0.391,0.637,4391,0.501,1.00
"a1[1,100]",0.433,0.00230,0.153,0.197,0.421,0.704,4416,0.504,1.000
"a1[1,101]",0.345,0.00304,0.177,0.107,0.319,0.681,3371,0.385,1.000
"a1[1,102]",0.505,0.00430,0.244,0.0999,0.511,0.887,3225,0.368,1.000
"a1[1,103]",0.357,0.00249,0.146,0.160,0.333,0.637,3431,0.392,1.00
"a1[1,104]",0.176,0.00197,0.0910,0.0555,0.165,0.335,2128,0.243,1.000
"a1[1,105]",0.603,0.00441,0.232,0.194,0.626,0.942,2769,0.316,1.000
"a1[1,106]",0.551,0.00344,0.206,0.194,0.556,0.877,3590,0.410,1.00
"a1[1,107]",0.399,0.00446,0.212,0.0809,0.390,0.769,2252,0.257,1.00
"a1[1,108]",0.620,0.0262,0.241,0.130,0.659,0.944,84.1,0.00960,1.05
"a1[1,109]",0.342,0.00844,0.230,0.0732,0.277,0.809,743,0.0848,1.00
"a1[1,110]",0.519,0.00274,0.158,0.266,0.517,0.781,3329,0.380,1.00
"a1[2,1]",0.438,0.00622,0.251,0.0346,0.435,0.851,1633,0.186,1.00
