name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a3[2,72]",0.456,0.00270,0.142,0.229,0.450,0.697,2769,0.191,1.00
"a3[2,73]",0.456,0.00297,0.144,0.212,0.460,0.687,2363,0.163,1.00
"a3[2,74]",0.450,0.00241,0.122,0.256,0.444,0.660,2575,0.178,1.000
"a3[2,75]",0.503,0.00216,0.0986,0.336,0.506,0.661,2085,0.144,1.00
"a3[2,76]",0.129,0.00155,0.0657,0.0538,0.115,0.255,1810,0.125,1.00
"a3[2,77]",0.538,0.00535,0.135,0.310,0.540,0.758,637,0.0439,1.00
"a3[2,78]",0.406,0.00841,0.244,0.0317,0.406,0.809,844,0.0582,1.00
"a3[2,79]",0.301,0.00101,0.0609,0.206,0.299,0.406,3667,0.253,1.000
"a3[2,80]",0.559,0.00483,0.164,0.288,0.558,0.826,1159,0.0799,1.00
"a3[2,81]",0.259,0.00157,0.0721,0.137,0.259,0.377,2098,0.145,1.00
"a3[2,82]",0.0656,0.00689,0.101,0.0155,0.0323,0.300,214,0.0148,1.01
"a3[2,83]",0.508,0.00179,0.107,0.331,0.507,0.688,3573,0.246,1.00
"a3[2,84]",0.142,0.00469,0.146,0.0204,0.0815,0.485,965,0.0666,1.00
"a3[2,85]",0.139,0.000614,0.0341,0.0904,0.136,0.199,3091,0.213,1.000
"a3[2,86]",0.146,0.000740,0.0391,0.0900,0.142,0.217,2797,0.193,1.00
"a3[2,87]",0.678,0.00282,0.135,0.429,0.694,0.875,2302,0.159,1.00
"a3[2,88]",0.245,0.00926,0.207,0.00217,0.199,0.669,501,0.0345,1.01
"a3[2,89]",0.164,0.00222,0.0852,0.0636,0.147,0.327,1471,0.101,1.00
"a3[2,90]",0.555,0.00266,0.146,0.301,0.565,0.788,3027,0.209,1.000
"a3[2,91]",0.278,0.000970,0.0670,0.176,0.273,0.395,4776,0.329,0.999
"sigma_c[1]",1.68,0.0174,0.392,1.12,1.63,2.40,510,0.0351,1.01
