name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[2,53]	2.17	0.0109	0.525	1.34	2.16	3.07	2325.0	1.86	1.0
beta_c_pr[2,54]	1.54	0.00988	0.522	0.709	1.52	2.42	2788.0	2.23	1.0
beta_c_pr[2,55]	0.451	0.0112	0.656	-0.599	0.44	1.55	3406.0	2.72	1.0
beta_c_pr[2,56]	1.18	0.0105	0.505	0.378	1.17	2.04	2294.0	1.83	1.0
beta_c_pr[2,57]	0.583	0.0124	0.72	-0.562	0.559	1.82	3368.0	2.69	1.0
beta_c_pr[2,58]	0.545	0.0117	0.723	-0.644	0.521	1.78	3799.0	3.03	1.0
beta_c_pr[2,59]	0.234	0.00922	0.511	-0.585	0.22	1.1	3064.0	2.45	0.999
beta_c_pr[2,60]	-0.214	0.0102	0.612	-1.17	-0.221	0.839	3579.0	2.86	1.0
beta_c_pr[2,61]	-0.77	0.00796	0.382	-1.4	-0.769	-0.15	2304.0	1.84	1.0
beta_c_pr[2,62]	0.847	0.0121	0.709	-0.26	0.834	2.02	3433.0	2.74	1.0
beta_c_pr[2,63]	0.192	0.00824	0.439	-0.504	0.184	0.912	2840.0	2.27	1.0
beta_c_pr[2,64]	0.73	0.0156	0.635	-0.301	0.716	1.8	1654.0	1.32	1.0
beta_c_pr[2,65]	0.217	0.0099	0.594	-0.747	0.206	1.22	3602.0	2.88	1.0
beta_c_pr[2,66]	0.441	0.00807	0.454	-0.291	0.437	1.22	3161.0	2.52	1.0
beta_c_pr[2,67]	0.84	0.0109	0.714	-0.315	0.824	2.03	4287.0	3.42	0.999
beta_c_pr[2,68]	-0.553	0.00974	0.426	-1.27	-0.545	0.151	1911.0	1.53	1.0
beta_c_pr[2,69]	-1.02	0.0105	0.662	-2.06	-1.04	0.0994	3960.0	3.16	1.0
beta_c_pr[2,70]	0.0882	0.0116	0.744	-1.11	0.0824	1.32	4127.0	3.3	1.0
beta_c_pr[2,71]	-2.02	0.00975	0.455	-2.79	-2.0	-1.32	2182.0	1.74	1.0
beta_c_pr[2,72]	-0.939	0.00818	0.473	-1.72	-0.938	-0.158	3349.0	2.67	1.0
beta_c_pr[2,73]	-0.93	0.00938	0.561	-1.82	-0.944	-0.01	3580.0	2.86	0.999
beta_c_pr[2,74]	1.18	0.0111	0.612	0.235	1.15	2.25	3052.0	2.44	1.0
beta_c_pr[2,75]	-0.985	0.0106	0.667	-2.05	-0.995	0.109	3942.0	3.15	0.999
beta_c_pr[2,76]	-1.43	0.00885	0.478	-2.23	-1.43	-0.666	2918.0	2.33	1.0
beta_c_pr[2,77]	0.503	0.0126	0.684	-0.579	0.483	1.65	2957.0	2.36	1.0
beta_c_pr[2,78]	-0.0691	0.00946	0.389	-0.706	-0.0667	0.57	1690.0	1.35	1.0
beta_c_pr[2,79]	-0.00289	0.00911	0.584	-0.926	-0.00927	0.983	4115.0	3.29	1.0
beta_c_pr[2,80]	-0.767	0.0105	0.599	-1.74	-0.778	0.283	3247.0	2.59	1.0
beta_c_pr[2,81]	-0.186	0.00936	0.519	-1.01	-0.189	0.713	3082.0	2.46	1.0
beta_c_pr[2,82]	1.03	0.0126	0.705	-0.063	1.01	2.25	3148.0	2.51	1.0
beta_c_pr[2,83]	1.2	0.0123	0.7	0.0825	1.18	2.39	3261.0	2.6	1.0
beta_c_pr[2,84]	0.189	0.0109	0.655	-0.877	0.177	1.28	3595.0	2.87	1.0
beta_c_pr[2,85]	0.127	0.00942	0.608	-0.861	0.113	1.16	4167.0	3.33	1.0
beta_c_pr[2,86]	0.445	0.0103	0.55	-0.428	0.423	1.35	2844.0	2.27	0.999
